roi_id,mean_peak_to_peak_distance[ms],mean_firing_frequency[Hz]
ROI1,159.27450980392157,6.28662109375
ROI2,187.24137931034483,3.60107421875
ROI3,143.7787610619469,6.9580078125
ROI4,308.3921568627451,3.173828125
ROI5,300.60377358490564,3.2958984375
ROI6,198.1341463414634,5.06591796875
ROI7,291.4074074074074,3.35693359375
ROI8,266.4406779661017,3.662109375
ROI9,227.75409836065575,3.7841796875
ROI10,164.02083333333334,5.92041015625
