roi_id,peak_time,peak_absolute_amplitude,peak_relative_amplitude
ROI3,1113,1.21283,0.20156863333333352
ROI3,1334,1.2258,0.21453863333333345
ROI3,1502,1.22311,0.21184863333333337
ROI3,1684,1.19695,0.1856886333333334
ROI3,1754,1.23331,0.22204863333333336
ROI3,1883,1.19752,0.18625863333333337
ROI3,1967,1.25538,0.2441186333333334
ROI3,2109,1.24919,0.23792863333333347
ROI3,2288,1.2884,0.27713863333333344
ROI3,2552,1.29104,0.2797786333333334
ROI3,2759,1.27892,0.2676586333333335
ROI3,2895,1.26388,0.25261863333333334
ROI3,3022,1.30088,0.2896186333333335
ROI3,3234,1.28816,0.2768986333333334
ROI3,3384,1.26351,0.25224863333333336
ROI3,3522,1.27928,0.2680186333333334
ROI3,3753,1.34077,0.32950863333333347
ROI3,3981,1.32232,0.3110586333333334
ROI3,4210,1.31345,0.30218863333333346
ROI3,4233,1.31319,0.30192863333333353
ROI3,4405,1.22762,0.21635863333333338
ROI3,4647,1.29346,0.2821986333333335
ROI3,4928,1.35386,0.3425986333333335
ROI3,5294,1.32999,0.31872863333333346
ROI3,5415,1.38222,0.37095863333333345
ROI3,5556,1.35848,0.34721863333333336
ROI3,5835,1.38906,0.3777986333333334
ROI4,194,1.23863,0.21878197333333316
ROI4,410,1.24139,0.22154197333333325
ROI4,620,1.35306,0.3332119733333332
ROI4,922,1.43072,0.41087197333333325
ROI4,1112,1.18446,0.16461197333333333
ROI4,1497,1.33499,0.31514197333333316
ROI4,1686,1.16397,0.1441219733333332
ROI4,1948,1.29376,0.2739119733333333
ROI4,2108,1.22756,0.20771197333333324
ROI4,2293,1.25971,0.23986197333333337
ROI4,2559,1.29998,0.2801319733333332
ROI4,2758,1.26709,0.2472419733333333
ROI4,2897,1.21995,0.20010197333333335
ROI4,3025,1.23896,0.21911197333333332
ROI4,3238,1.25088,0.23103197333333325
ROI4,3517,1.26098,0.24113197333333325
ROI4,3743,1.31032,0.2904719733333332
ROI4,3983,1.36015,0.34030197333333323
ROI4,4210,1.24314,0.22329197333333317
ROI4,4405,1.18527,0.1654219733333333
ROI4,4648,1.20033,0.18048197333333316
ROI4,4930,1.23106,0.2112119733333333
ROI4,5297,1.32893,0.3090819733333332
ROI4,5556,1.22232,0.20247197333333333
ROI4,5836,1.30363,0.2837819733333333
ROI5,189,1.41447,0.38707775333333316
ROI5,409,1.39953,0.3721377533333332
ROI5,620,1.47319,0.44579775333333327
ROI5,909,1.51322,0.4858277533333333
ROI5,1106,1.50477,0.4773777533333332
ROI5,1494,1.45656,0.42916775333333335
ROI5,1684,1.25422,0.22682775333333316
ROI5,1949,1.27875,0.2513577533333333
ROI5,2108,1.32488,0.2974877533333333
ROI5,2293,1.83791,0.8105177533333332
ROI5,2553,1.39191,0.36451775333333325
ROI5,2758,1.43506,0.40766775333333327
ROI5,2894,1.47855,0.4511577533333333
ROI5,3028,1.33646,0.30906775333333325
ROI5,3243,1.53436,0.5069677533333332
ROI5,3523,1.65226,0.6248677533333333
ROI5,3736,1.39385,0.3664577533333333
ROI5,3986,1.40496,0.37756775333333326
ROI5,4210,1.43842,0.4110277533333333
ROI5,4229,1.45718,0.4297877533333332
ROI5,4410,1.62063,0.5932377533333333
ROI5,4659,1.48054,0.45314775333333324
ROI5,4928,1.39161,0.3642177533333333
ROI5,5298,1.70334,0.6759477533333333
ROI5,5555,1.32154,0.2941477533333332
ROI5,5835,1.43085,0.4034577533333332
ROI6,189,1.1959,0.19030777799999976
ROI6,408,1.21937,0.21377777799999986
ROI6,620,1.22414,0.2185477779999998
ROI6,909,1.25089,0.24529777799999986
ROI6,1118,1.15511,0.14951777799999988
ROI6,1264,1.11758,0.11198777799999982
ROI6,1498,1.2906,0.28500777799999977
ROI6,1684,1.12646,0.12086777799999981
ROI6,1949,1.19939,0.19379777799999975
ROI6,2108,1.20022,0.19462777799999986
ROI6,2292,1.29372,0.2881277779999998
ROI6,2560,1.24977,0.24417777799999985
ROI6,2757,1.26016,0.25456777799999974
ROI6,2896,1.16115,0.1555577779999997
ROI6,3024,1.26075,0.25515777799999984
ROI6,3239,1.20924,0.2036477779999999
ROI6,3385,1.18309,0.17749777799999977
ROI6,3518,1.274,0.2684077779999998
ROI6,3737,1.35439,0.3487977779999998
ROI6,3983,1.33446,0.3288677779999998
ROI6,4208,1.26945,0.26385777799999977
ROI6,4408,1.13729,0.1316977779999997
ROI6,4650,1.21376,0.20816777799999975
ROI6,4930,1.26716,0.26156777799999986
ROI6,5298,1.40229,0.39669777799999983
ROI6,5555,1.2587,0.25310777799999973
ROI6,5827,1.30026,0.29466777799999977
ROI7,190,1.30433,0.27597596466666663
ROI7,408,1.45948,0.43112596466666675
ROI7,615,1.56899,0.5406359646666667
ROI7,907,1.60281,0.5744559646666667
ROI7,1117,1.25742,0.22906596466666662
ROI7,1262,1.32394,0.29558596466666653
ROI7,1497,1.56814,0.5397859646666667
ROI7,1684,1.39905,0.37069596466666654
ROI7,1946,1.42067,0.39231596466666674
ROI7,2290,1.60846,0.5801059646666666
ROI7,2553,1.42204,0.3936859646666666
ROI7,2754,1.47793,0.4495759646666666
ROI7,3023,1.4754,0.4470459646666667
ROI7,3236,1.45116,0.42280596466666664
ROI7,3518,1.52554,0.49718596466666654
ROI7,3738,1.50267,0.4743159646666666
ROI7,3983,1.6339,0.6055459646666665
ROI7,4207,1.44734,0.4189859646666667
ROI7,4407,1.35166,0.3233059646666667
ROI7,4649,1.46707,0.43871596466666674
ROI7,4927,1.43629,0.4079359646666667
ROI7,5295,1.93554,0.9071859646666667
ROI7,5549,1.5717,0.5433459646666667
ROI7,5827,1.63204,0.6036859646666666
ROI8,192,1.43594,0.4295334966666666
ROI8,408,1.4128,0.4063934966666667
ROI8,620,1.47227,0.4658634966666666
ROI8,908,1.45584,0.44943349666666665
ROI8,1112,1.33792,0.33151349666666663
ROI8,1493,1.50114,0.49473349666666655
ROI8,1683,1.12851,0.12210349666666653
ROI8,1754,1.28168,0.27527349666666656
ROI8,1882,1.24734,0.24093349666666652
ROI8,1941,1.2596,0.2531934966666667
ROI8,2108,1.25393,0.24752349666666662
ROI8,2291,1.59093,0.5845234966666666
ROI8,2553,1.28601,0.27960349666666673
ROI8,2756,1.31257,0.30616349666666665
ROI8,2898,1.20066,0.1942534966666667
ROI8,3024,1.36968,0.36327349666666664
ROI8,3238,1.50319,0.49678349666666666
ROI8,3517,1.38084,0.3744334966666667
ROI8,3735,1.43922,0.4328134966666666
ROI8,3984,1.42717,0.4207634966666667
ROI8,4208,1.4056,0.3991934966666666
ROI8,4317,1.24551,0.23910349666666653
ROI8,4393,1.22126,0.21485349666666664
ROI8,4570,1.1594,0.15299349666666662
ROI8,4649,1.24685,0.24044349666666665
ROI8,4931,1.47315,0.4667434966666666
ROI8,5297,1.54039,0.5339834966666666
ROI8,5379,1.25101,0.2446034966666666
ROI8,5431,1.29545,0.2890434966666666
ROI8,5554,1.30714,0.3007334966666666
ROI8,5612,1.25149,0.24508349666666662
ROI8,5835,1.5241,0.5176934966666666
ROI9,190,1.30971,0.2957174333333332
ROI9,409,1.33359,0.31959743333333335
ROI9,620,1.38088,0.3668874333333334
ROI9,922,1.48736,0.4733674333333333
ROI9,1119,1.27762,0.26362743333333327
ROI9,1260,1.22006,0.20606743333333322
ROI9,1493,1.35963,0.3456374333333332
ROI9,1685,1.27035,0.2563574333333334
ROI9,1883,1.31344,0.29944743333333323
ROI9,1940,1.25807,0.24407743333333332
ROI9,2108,1.35691,0.34291743333333335
ROI9,2292,1.41083,0.3968374333333333
ROI9,2559,1.32666,0.31266743333333324
ROI9,2757,1.37349,0.3594974333333334
ROI9,2896,1.21497,0.2009774333333334
ROI9,3024,1.37193,0.3579374333333334
ROI9,3237,1.25248,0.23848743333333333
ROI9,3384,1.29598,0.2819874333333332
ROI9,3518,1.32086,0.3068674333333332
ROI9,3738,1.40725,0.3932574333333332
ROI9,3983,1.4272,0.4132074333333333
ROI9,4207,1.31247,0.2984774333333333
ROI9,4393,1.24957,0.23557743333333336
ROI9,4648,1.31268,0.29868743333333336
ROI9,4926,1.29708,0.2830874333333333
ROI9,5295,1.44827,0.43427743333333324
ROI9,5555,1.22817,0.21417743333333328
ROI9,5611,1.21003,0.19603743333333323
ROI9,5843,1.37099,0.3569974333333332
ROI10,189,1.39722,0.3924064372
ROI10,408,1.52913,0.5243164372000002
ROI10,615,1.49773,0.4929164372000001
ROI10,907,1.51619,0.5113764372
ROI10,1117,1.54533,0.5405164372000002
ROI10,1492,1.52268,0.5178664372000001
ROI10,1683,1.40756,0.40274643720000003
ROI10,1883,1.5002,0.4953864372000001
ROI10,1941,1.38811,0.38329643720000006
ROI10,2290,1.53473,0.5299164372
ROI10,2554,1.35652,0.35170643720000005
ROI10,2754,1.53154,0.5267264372
ROI10,2908,1.41156,0.40674643720000003
ROI10,3023,1.4775,0.47268643720000014
ROI10,3236,1.34161,0.3367964372000001
ROI10,3517,1.48261,0.4777964372000001
ROI10,3735,1.51353,0.5087164372000001
ROI10,3983,1.55659,0.5517764372
ROI10,4207,1.55283,0.5480164372
ROI10,4391,1.52603,0.5212164372000001
ROI10,4648,1.55051,0.5456964372000002
ROI10,4905,1.62348,0.6186664372000001
ROI10,4925,1.39615,0.3913364372000001
ROI10,5295,1.59931,0.5944964372000001
ROI10,5548,1.58465,0.5798364372
ROI10,5611,1.39123,0.3864164372000001
ROI10,5826,1.61018,0.6053664372
ROI11,189,1.23115,0.2272980038333332
ROI11,408,1.39592,0.3920680038333333
ROI11,628,1.31021,0.30635800383333334
ROI11,908,1.3123,0.30844800383333326
ROI11,1112,1.18144,0.17758800383333329
ROI11,1493,1.2034,0.19954800383333327
ROI11,1754,1.28392,0.2800680038333332
ROI11,1938,1.19645,0.19259800383333325
ROI11,2108,1.15277,0.1489180038333333
ROI11,2288,1.15853,0.1546780038333333
ROI11,2551,1.18858,0.1847280038333332
ROI11,2762,1.17758,0.1737280038333333
ROI11,3025,1.30508,0.30122800383333326
ROI11,3248,1.21651,0.21265800383333322
ROI11,3384,1.14996,0.14610800383333333
ROI11,3528,1.20499,0.20113800383333325
ROI11,3737,1.23541,0.23155800383333314
ROI11,3987,1.28558,0.2817280038333332
ROI11,4207,1.2057,0.20184800383333323
ROI11,4407,1.1123,0.1084480038333333
ROI11,4598,1.2371,0.23324800383333333
ROI11,4647,1.19643,0.19257800383333334
ROI11,4930,1.33671,0.3328580038333333
ROI11,5300,1.33666,0.3328080038333332
ROI11,5554,1.20244,0.1985880038333332
ROI11,5613,1.1787,0.17484800383333332
ROI11,5830,1.36672,0.3628680038333332
ROI12,192,1.15726,0.1539002663333333
ROI12,411,1.14352,0.14016026633333345
ROI12,615,1.23116,0.2278002663333334
ROI12,913,1.2054,0.20204026633333338
ROI12,1260,1.16226,0.15890026633333343
ROI12,1498,1.2321,0.22874026633333333
ROI12,1684,1.24369,0.24033026633333332
ROI12,1883,1.17623,0.17287026633333347
ROI12,1949,1.18474,0.18138026633333326
ROI12,2292,1.28359,0.28023026633333337
ROI12,2555,1.17075,0.16739026633333332
ROI12,2757,1.19058,0.18722026633333333
ROI12,3024,1.16262,0.15926026633333334
ROI12,3240,1.15775,0.15439026633333341
ROI12,3517,1.16571,0.16235026633333338
ROI12,3743,1.30339,0.3000302663333334
ROI12,3992,1.26666,0.26330026633333325
ROI12,4213,1.1137,0.11034026633333327
ROI12,4394,1.10416,0.10080026633333339
ROI12,4654,1.13616,0.13280026633333342
ROI12,4926,1.20461,0.20125026633333332
ROI12,5296,1.33284,0.3294802663333334
ROI12,5549,1.14948,0.14612026633333342
ROI12,5831,1.20411,0.20075026633333337
ROI13,2296,1.057894,0.052991762766666506
ROI13,2558,1.06649,0.061587762766666554
ROI13,2756,1.075265,0.07036276276666653
ROI13,2894,1.077797,0.07289476276666651
ROI13,3026,1.088308,0.08340576276666667
ROI13,3244,1.094835,0.08993276276666662
ROI13,3523,1.11611,0.11120776276666655
ROI13,3742,1.12782,0.12291776276666666
ROI13,3983,1.14515,0.1402477627666665
ROI13,4207,1.12122,0.11631776276666672
ROI13,4410,1.088872,0.08396976276666668
ROI13,4648,1.087305,0.08240276276666658
ROI13,4930,1.19568,0.1907777627666667
ROI13,5298,1.20454,0.19963776276666656
ROI13,5433,1.097656,0.09275376276666658
ROI13,5555,1.13067,0.12576776276666668
ROI13,5837,1.13737,0.1324677627666666
ROI14,205,1.22692,0.21899034666666672
ROI14,409,1.24168,0.2337503466666666
ROI14,620,1.24508,0.23715034666666668
ROI14,921,1.47512,0.4671903466666667
ROI14,1117,1.16157,0.1536403466666667
ROI14,1496,1.23081,0.22288034666666667
ROI14,1960,1.16485,0.15692034666666665
ROI14,2107,1.41489,0.4069603466666667
ROI14,2291,1.21294,0.20501034666666662
ROI14,2558,1.37189,0.36396034666666677
ROI14,2757,1.19141,0.1834803466666668
ROI14,2895,1.33945,0.33152034666666674
ROI14,3025,1.21583,0.20790034666666668
ROI14,3234,1.19274,0.18481034666666663
ROI14,3383,1.35841,0.3504803466666666
ROI14,3519,1.22875,0.22082034666666672
ROI14,3738,1.26986,0.2619303466666667
ROI14,3991,1.28452,0.2765903466666668
ROI14,4232,1.32083,0.31290034666666666
ROI14,4392,1.13772,0.12979034666666678
ROI14,4669,1.25174,0.2438103466666668
ROI14,4931,1.25581,0.2478803466666668
ROI14,5299,1.23942,0.23149034666666668
ROI14,5614,1.21547,0.20754034666666676
ROI14,5843,1.39665,0.38872034666666666
ROI15,193,1.1875,0.1803412356666665
ROI15,408,1.1529,0.14574123566666652
ROI15,619,1.25258,0.24542123566666652
ROI15,923,1.25114,0.2439812356666664
ROI15,1497,1.30272,0.2955612356666666
ROI15,1685,1.12847,0.12131123566666657
ROI15,1948,1.24964,0.24248123566666657
ROI15,2296,1.30995,0.30279123566666644
ROI15,2558,1.21027,0.20311123566666645
ROI15,2757,1.20435,0.19719123566666652
ROI15,2902,1.12191,0.11475123566666645
ROI15,3033,1.16709,0.15993123566666645
ROI15,3241,1.18943,0.18227123566666648
ROI15,3518,1.18659,0.17943123566666652
ROI15,3743,1.265,0.2578412356666664
ROI15,3984,1.24449,0.23733123566666658
ROI15,4207,1.17557,0.1684112356666665
ROI15,4392,1.1507,0.14354123566666654
ROI15,4654,1.13854,0.1313812356666666
ROI15,4930,1.19595,0.18879123566666656
ROI15,5298,1.27396,0.26680123566666647
ROI15,5554,1.15874,0.1515812356666666
ROI15,5829,1.20708,0.19992123566666642
ROI16,183,1.27335,0.265544902
ROI16,387,1.61189,0.6040849020000001
ROI16,618,1.61392,0.6061149020000001
ROI16,921,1.66475,0.656944902
ROI16,1079,1.44006,0.43225490199999994
ROI16,1114,1.25,0.24219490200000005
ROI16,1497,1.3037,0.2958949020000001
ROI16,1883,1.24079,0.2329849020000001
ROI16,1961,1.2315,0.22369490200000008
ROI16,2108,1.19344,0.1856349020000001
ROI16,2306,1.34355,0.33574490200000007
ROI16,2552,1.2577,0.24989490200000009
ROI16,2754,1.31339,0.3055849020000001
ROI16,3022,1.20295,0.195144902
ROI16,3239,1.18818,0.18037490200000006
ROI16,3424,1.52073,0.512924902
ROI16,3538,1.46245,0.4546449020000001
ROI16,3737,1.4423,0.43449490199999996
ROI16,3807,1.2259,0.21809490200000003
ROI16,3996,1.43992,0.43211490200000013
ROI16,4208,1.27006,0.262254902
ROI16,4392,1.44293,0.4351249020000001
ROI16,4517,1.44014,0.432334902
ROI16,4666,1.27993,0.27212490200000006
ROI16,4925,1.24442,0.23661490200000013
ROI16,4953,1.3513,0.343494902
ROI16,5295,1.34544,0.337634902
ROI16,5554,1.2063,0.19849490199999997
ROI16,5836,1.41783,0.41002490199999997
ROI16,5924,1.29127,0.28346490199999996
ROI17,207,1.31449,0.3090971566666665
ROI17,408,1.38614,0.3807471566666665
ROI17,620,1.52592,0.5205271566666665
ROI17,913,1.43628,0.43088715666666655
ROI17,1114,1.31446,0.3090671566666665
ROI17,1494,1.44683,0.4414371566666666
ROI17,1680,1.22015,0.21475715666666662
ROI17,1948,1.41165,0.4062571566666666
ROI17,2295,1.50707,0.5016771566666665
ROI17,2554,1.37864,0.37324715666666664
ROI17,2757,1.29322,0.2878271566666666
ROI17,2908,1.24455,0.2391571566666666
ROI17,3023,1.40392,0.3985271566666666
ROI17,3238,1.46867,0.46327715666666647
ROI17,3524,1.44195,0.4365571566666666
ROI17,3735,1.36904,0.3636471566666666
ROI17,3982,1.52739,0.5219971566666666
ROI17,4208,1.43624,0.4308471566666665
ROI17,4406,1.29734,0.2919471566666665
ROI17,4662,1.35767,0.3522771566666665
ROI17,4928,1.46741,0.46201715666666665
ROI17,5300,1.5635,0.5581071566666664
ROI17,5557,1.28733,0.28193715666666663
ROI17,5827,1.62998,0.6245871566666665
ROI18,190,1.21642,0.2061667726666665
ROI18,408,1.22922,0.21896677266666642
ROI18,619,1.29386,0.28360677266666645
ROI18,908,1.3352,0.3249467726666664
ROI18,1120,1.14658,0.13632677266666637
ROI18,1265,1.14529,0.13503677266666636
ROI18,1497,1.29582,0.2855667726666664
ROI18,1684,1.22275,0.21249677266666644
ROI18,1883,1.19504,0.18478677266666654
ROI18,1944,1.20807,0.19781677266666642
ROI18,2291,1.3266,0.31634677266666644
ROI18,2560,1.17866,0.16840677266666648
ROI18,2757,1.25809,0.24783677266666637
ROI18,2894,1.12865,0.11839677266666637
ROI18,3023,1.25058,0.24032677266666647
ROI18,3241,1.16958,0.1593267726666665
ROI18,3517,1.21817,0.20791677266666642
ROI18,3742,1.27683,0.26657677266666635
ROI18,3983,1.30848,0.29822677266666653
ROI18,4209,1.24696,0.2367067726666665
ROI18,4393,1.17392,0.16366677266666652
ROI18,4648,1.20099,0.19073677266666644
ROI18,4926,1.24976,0.23950677266666642
ROI18,5295,1.40358,0.3933267726666665
ROI18,5549,1.23218,0.2219267726666665
ROI18,5836,1.32178,0.3115267726666664
ROI19,165,1.24541,0.24395996666666675
ROI19,190,1.33772,0.33626996666666686
ROI19,377,1.27812,0.27666996666666677
ROI19,408,1.21147,0.2100199666666669
ROI19,615,1.36949,0.36803996666666694
ROI19,749,1.29153,0.2900799666666669
ROI19,907,1.43307,0.4316199666666669
ROI19,1075,1.24099,0.23953996666666688
ROI19,1113,1.18052,0.17906996666666686
ROI19,1185,1.21162,0.21016996666666676
ROI19,1335,1.24701,0.2455599666666668
ROI19,1462,1.18186,0.18040996666666675
ROI19,1494,1.64079,0.6393399666666668
ROI19,1633,1.20788,0.2064299666666669
ROI19,1691,1.33692,0.33546996666666695
ROI19,1946,1.32229,0.3208399666666668
ROI19,2108,1.28148,0.2800299666666668
ROI19,2297,1.48407,0.48261996666666684
ROI19,2552,1.38637,0.38491996666666695
ROI19,2757,1.55519,0.5537399666666669
ROI19,2895,1.15887,0.1574199666666669
ROI19,3023,1.40239,0.40093996666666687
ROI19,3238,1.46265,0.46119996666666685
ROI19,3383,1.30667,0.30521996666666684
ROI19,3518,1.3827,0.3812499666666669
ROI19,3743,1.50836,0.5069099666666668
ROI19,3982,1.64251,0.6410599666666668
ROI19,4187,1.25134,0.24988996666666674
ROI19,4211,1.42064,0.41918996666666675
ROI19,4381,1.28241,0.2809599666666669
ROI19,4501,1.26673,0.26527996666666676
ROI19,4570,1.24261,0.24115996666666684
ROI19,4647,1.51753,0.5160799666666669
ROI19,4778,1.47427,0.4728199666666668
ROI19,4930,1.45917,0.4577199666666669
ROI19,5082,1.18273,0.1812799666666669
ROI19,5298,1.83139,0.8299399666666669
ROI19,5349,1.21388,0.21242996666666691
ROI19,5378,1.14932,0.14786996666666674
ROI19,5533,1.51431,0.5128599666666669
ROI19,5828,1.45336,0.45190996666666683
ROI20,412,1.11921,0.11086859233333324
ROI20,620,1.14055,0.13220859233333315
ROI20,913,1.19874,0.19039859233333312
ROI20,1496,1.19812,0.18977859233333327
ROI20,1686,1.14967,0.14132859233333317
ROI20,1952,1.16528,0.1569385923333333
ROI20,2294,1.18967,0.1813285923333332
ROI20,2552,1.11827,0.1099285923333333
ROI20,2760,1.15896,0.1506185923333332
ROI20,3026,1.15042,0.1420785923333332
ROI20,3238,1.15174,0.14339859233333319
ROI20,3519,1.21048,0.2021385923333332
ROI20,3744,1.21756,0.20921859233333318
ROI20,3983,1.2055,0.19715859233333322
ROI20,4211,1.12131,0.11296859233333323
ROI20,4669,1.14426,0.13591859233333325
ROI20,4775,1.17981,0.17146859233333323
ROI20,4931,1.17739,0.16904859233333314
ROI20,5299,1.2029,0.19455859233333328
ROI20,5556,1.12321,0.11486859233333324
ROI20,5831,1.1493,0.1409585923333332
ROI21,191,1.19395,0.1834338170333334
ROI21,408,1.20479,0.19427381703333335
ROI21,617,1.2808,0.27028381703333326
ROI21,922,1.32473,0.3142138170333333
ROI21,1121,1.16262,0.1521038170333333
ROI21,1494,1.26428,0.2537638170333334
ROI21,1685,1.12568,0.11516381703333334
ROI21,1949,1.20079,0.19027381703333335
ROI21,2107,1.177,0.16648381703333337
ROI21,2291,1.31087,0.3003538170333333
ROI21,2559,1.20096,0.19044381703333335
ROI21,2757,1.25941,0.24889381703333324
ROI21,2896,1.22423,0.21371381703333325
ROI21,3023,1.21864,0.20812381703333327
ROI21,3240,1.1764,0.16588381703333321
ROI21,3384,1.18788,0.17736381703333337
ROI21,3517,1.25668,0.24616381703333334
ROI21,3742,1.2714,0.2608838170333334
ROI21,3982,1.30068,0.2901638170333334
ROI21,4210,1.21062,0.20010381703333335
ROI21,4394,1.19877,0.18825381703333322
ROI21,4647,1.19388,0.18336381703333338
ROI21,4930,1.22257,0.21205381703333326
ROI21,5295,1.24206,0.23154381703333327
ROI21,5553,1.19453,0.18401381703333342
ROI21,5616,1.13943,0.12891381703333327
ROI21,5836,1.31933,0.3088138170333332
ROI22,3386,1.050239,0.04752952733333338
ROI22,3527,1.051622,0.04891252733333351
ROI22,3760,1.058707,0.05599752733333352
ROI22,4005,1.07003,0.06732052733333349
ROI22,4212,1.083846,0.08113652733333354
ROI22,4318,1.05341,0.05070052733333341
ROI22,4404,1.084437,0.08172752733333355
ROI22,4501,1.072833,0.07012352733333338
ROI22,4655,1.10116,0.09845052733333337
ROI22,4780,1.084205,0.08149552733333354
ROI22,4866,1.071645,0.06893552733333341
ROI22,4934,1.12438,0.12167052733333339
ROI22,5034,1.06664,0.06393052733333349
ROI22,5301,1.14784,0.14513052733333343
ROI22,5418,1.095486,0.09277652733333341
ROI22,5557,1.14434,0.14163052733333337
ROI22,5611,1.098249,0.09553952733333348
ROI22,5839,1.15607,0.15336052733333339
ROI23,190,1.28672,0.2850030480000003
ROI23,408,1.33732,0.3356030480000003
ROI23,615,1.42873,0.4270130480000003
ROI23,913,1.35714,0.35542304800000024
ROI23,1261,1.34481,0.3430930480000003
ROI23,1333,1.25523,0.2535130480000003
ROI23,1498,1.34904,0.34732304800000025
ROI23,1688,1.21646,0.21474304800000033
ROI23,1882,1.32146,0.3197430480000003
ROI23,1951,1.25445,0.2527330480000003
ROI23,2108,1.19535,0.19363304800000014
ROI23,2292,1.42157,0.41985304800000023
ROI23,2553,1.29971,0.29799304800000015
ROI23,2592,1.2309,0.22918304800000033
ROI23,2759,1.30269,0.30097304800000013
ROI23,2800,1.20752,0.20580304800000015
ROI23,2908,1.27989,0.2781730480000002
ROI23,3025,1.29137,0.28965304800000014
ROI23,3236,1.27997,0.2782530480000003
ROI23,3383,1.22235,0.22063304800000028
ROI23,3516,1.30477,0.3030530480000002
ROI23,3738,1.27728,0.2755630480000002
ROI23,3983,1.3178,0.3160830480000003
ROI23,4212,1.31536,0.3136430480000003
ROI23,4648,1.36162,0.3599030480000003
ROI23,4930,1.21247,0.21075304800000016
ROI23,5295,1.54725,0.5455330480000002
ROI23,5548,1.38292,0.38120304800000016
ROI23,5832,1.43966,0.43794304800000017
ROI24,206,1.30562,0.29912920600000015
ROI24,409,1.42087,0.4143792060000002
ROI24,615,1.35392,0.34742920600000016
ROI24,909,1.49043,0.48393920600000007
ROI24,1112,1.26696,0.26046920600000023
ROI24,1493,1.4219,0.4154092060000001
ROI24,1754,1.25416,0.24766920600000009
ROI24,1948,1.21202,0.20552920600000024
ROI24,2108,1.254,0.24750920600000015
ROI24,2293,1.34637,0.3398792060000002
ROI24,2553,1.28356,0.2770692060000002
ROI24,2757,1.31876,0.3122692060000001
ROI24,2895,1.24656,0.24006920600000003
ROI24,3025,1.36601,0.3595192060000001
ROI24,3234,1.3044,0.29790920600000015
ROI24,3517,1.31219,0.3056992060000001
ROI24,3743,1.35338,0.34688920600000017
ROI24,3982,1.45756,0.4510692060000001
ROI24,4210,1.28998,0.28348920600000005
ROI24,4233,1.26661,0.26011920600000016
ROI24,4410,1.21909,0.21259920600000015
ROI24,4662,1.23078,0.22428920600000013
ROI24,4930,1.53911,0.5326192060000001
ROI24,5300,1.51648,0.5099892060000002
ROI24,5434,1.15582,0.14932920600000021
ROI24,5557,1.18092,0.17442920600000011
ROI24,5827,1.44175,0.43525920600000023
ROI25,193,1.44734,0.43138090666666695
ROI25,410,1.44558,0.42962090666666697
ROI25,619,1.38271,0.366750906666667
ROI25,921,1.48703,0.47107090666666696
