roi_id,peak_time,peak_absolute_amplitude,peak_relative_amplitude
ROI25,565,1.88099,0.860538
ROI25,1891,1.92809,0.9076380000000002
ROI25,3240,1.86677,0.8463180000000001
ROI25,3602,1.21109,0.19063800000000009
ROI25,5551,1.96153,0.9410780000000001
ROI26,564,1.83386,0.8107684600000002
ROI26,1893,1.93065,0.9075584600000002
ROI26,3242,1.88266,0.8595684600000002
ROI26,5552,2.0036,0.9805084600000002
ROI27,565,1.75842,0.7360684963333335
ROI27,1892,1.76117,0.7388184963333333
ROI27,3242,1.57366,0.5513084963333335
ROI27,3602,1.36774,0.34538849633333335
ROI27,5551,1.98793,0.9655784963333334
ROI28,564,1.87258,0.8498816299999998
ROI28,1890,1.8947,0.87200163
ROI28,3241,1.85231,0.8296116299999998
ROI28,5551,1.86229,0.8395916299999999
ROI29,564,2.053,1.0205680666666663
ROI29,1893,2.0166,0.9841680666666663
ROI29,3240,2.1099,1.0774680666666665
ROI29,5552,2.0974,1.0649680666666663
ROI30,570,1.34467,0.3330776833333333
ROI30,1891,1.39395,0.3823576833333333
ROI30,2044,1.27889,0.26729768333333337
ROI30,3242,1.36877,0.35717768333333333
ROI30,5551,1.41674,0.4051476833333334
ROI31,564,1.51586,0.49104396000000006
ROI31,1893,1.61679,0.59197396
ROI31,3241,1.62168,0.5968639600000001
ROI31,5552,1.72386,0.69904396
ROI32,564,1.85163,0.8298633566666669
ROI32,1891,1.81664,0.7948733566666668
ROI32,3238,1.82099,0.7992233566666669
ROI32,5554,1.89855,0.8767833566666667
ROI33,563,1.72273,0.7022042026666668
ROI33,1893,1.739,0.7184742026666668
ROI33,3242,1.73735,0.7168242026666667
ROI33,3604,1.19203,0.17150420266666666
ROI33,5552,1.79784,0.7773142026666668
ROI34,566,1.68077,0.6627218079999999
ROI34,1892,1.76862,0.7505718079999999
ROI34,3243,1.68689,0.6688418079999998
ROI34,5552,1.73357,0.7155218079999999
ROI35,564,1.64507,0.6319052900000002
ROI35,1892,1.74732,0.7341552900000001
ROI35,3241,1.61256,0.5993952900000001
ROI35,5550,1.68176,0.6685952900000001
ROI36,564,1.8158,0.7898412480000001
ROI36,1892,1.80426,0.778301248
ROI36,3239,1.882,0.8560412479999999
ROI36,5550,1.97989,0.953931248
ROI37,571,1.45172,0.4396534873333331
ROI37,1889,1.49086,0.47879348733333327
ROI37,2306,1.26934,0.2572734873333331
ROI37,3237,1.5117,0.49963348733333324
ROI37,5556,1.54877,0.5367034873333332
ROI38,565,1.9912,0.9568497033333334
ROI38,1893,2.0843,1.0499497033333332
ROI38,3241,2.0878,1.0534497033333334
ROI38,5552,2.1207,1.0863497033333331
ROI39,564,1.66674,0.6458115233333335
ROI39,1893,1.65979,0.6388615233333335
ROI39,3239,1.68481,0.6638815233333333
ROI39,5550,1.71562,0.6946915233333333
ROI40,564,1.86858,0.8431781015666666
ROI40,1893,1.88905,0.8636481015666666
ROI40,3242,1.80069,0.7752881015666666
ROI40,5551,1.98944,0.9640381015666668
ROI41,565,1.65322,0.6301324186666666
ROI41,1892,1.66423,0.6411424186666668
ROI41,3242,1.68564,0.6625524186666667
ROI41,5553,1.76096,0.7378724186666668
ROI42,563,1.90033,0.8776177293333334
ROI42,1891,1.95502,0.9323077293333333
ROI42,3238,1.91054,0.8878277293333332
ROI42,5551,2.0648,1.0420877293333333
ROI43,565,1.52105,0.5024568033333334
ROI43,1893,1.54862,0.5300268033333335
ROI43,3241,1.57984,0.5612468033333333
ROI43,4178,1.4551,0.43650680333333347
ROI43,5552,1.62447,0.6058768033333335
ROI44,564,1.85705,0.83036618
ROI44,1891,1.95554,0.9288561799999999
ROI44,3241,1.77968,0.7529961799999998
ROI44,5552,2.081,1.0543161799999998
ROI45,565,1.76601,0.7424171966666666
ROI45,1894,1.71902,0.6954271966666665
ROI45,3241,1.80636,0.7827671966666665
ROI45,5552,1.87116,0.8475671966666665
ROI46,564,1.92106,0.8904929399999999
ROI46,1894,1.9186,0.88803294
ROI46,3242,2.0006,0.9700329399999998
ROI46,5550,2.0195,0.9889329399999998
ROI47,563,1.62059,0.6031974933333333
ROI47,1893,1.71478,0.6973874933333333
ROI47,3240,1.65951,0.6421174933333333
ROI47,5552,1.73841,0.7210174933333333
ROI48,566,1.74946,0.72887854
ROI48,1890,1.78939,0.76880854
ROI48,3239,1.85092,0.8303385399999998
ROI48,5549,1.85544,0.8348585399999999
ROI49,566,1.48225,0.4666383643333336
ROI49,1892,1.61791,0.6022983643333335
ROI49,3240,1.44923,0.43361836433333356
ROI49,5552,1.54943,0.5338183643333336
ROI50,564,1.83953,0.8153845800000001
ROI50,1891,1.92375,0.8996045800000001
ROI50,3239,1.83451,0.8103645800000001
ROI50,3602,1.30557,0.2814245799999999
ROI50,5552,1.94052,0.91637458
ROI51,564,1.67734,0.6556423766666666
ROI51,1893,1.72236,0.7006623766666664
ROI51,3240,1.68021,0.6585123766666665
ROI51,5553,1.77057,0.7488723766666665
ROI52,565,1.88505,0.8547489073333334
ROI52,1893,1.91424,0.8839389073333335
ROI52,3239,1.86755,0.8372489073333336
ROI52,5552,1.95479,0.9244889073333336
ROI53,569,1.51387,0.49747144833333334
ROI53,1891,1.51381,0.4974114483333334
ROI53,3239,1.56669,0.5502914483333332
ROI53,5554,1.55915,0.5427514483333333
ROI54,563,1.52417,0.5100353830000002
ROI54,1893,1.61573,0.6015953830000003
ROI54,3237,1.58611,0.5719753830000001
ROI54,5551,1.61751,0.6033753830000002
ROI55,565,1.56557,0.5427345936666665
ROI55,1893,1.63115,0.6083145936666667
ROI55,3241,1.70866,0.6858245936666667
ROI55,5551,1.70646,0.6836245936666667
ROI56,566,1.65587,0.6341578686666665
ROI56,1893,1.70886,0.6871478686666666
ROI56,3241,1.71151,0.6897978686666666
ROI56,5552,1.77179,0.7500778686666665
ROI57,564,1.84613,0.8165972096666665
ROI57,1893,1.777,0.7474672096666664
ROI57,3240,1.67312,0.6435872096666664
ROI57,5553,1.80287,0.7733372096666664
ROI58,564,1.63288,0.6182864440000002
ROI58,1896,1.6866,0.6720064440000002
ROI58,3241,1.70154,0.6869464440000002
ROI58,5550,1.64153,0.626936444
ROI59,565,1.59142,0.5715914923333334
ROI59,1893,1.67221,0.6523814923333333
ROI59,3241,1.62632,0.6064914923333333
ROI59,5553,1.69197,0.6721414923333333
ROI60,564,1.9573,0.9269863633333333
ROI60,1893,1.93774,0.9074263633333333
ROI60,3240,1.88567,0.8553563633333332
ROI60,5553,2.0541,1.0237863633333333
ROI61,567,1.5339,0.514639139
ROI61,1894,1.56696,0.5476991389999999
ROI61,3241,1.55047,0.531209139
ROI61,5553,1.63979,0.6205291390000001
ROI62,564,1.61526,0.5989214153333333
ROI62,1893,1.70765,0.6913114153333333
ROI62,3240,1.66531,0.6489714153333335
ROI62,5551,1.73627,0.7199314153333334
ROI63,565,1.69257,0.6794842999999999
ROI63,1892,1.67001,0.6569243
ROI63,3242,1.58489,0.5718042999999999
ROI63,5551,1.65997,0.6468843
ROI64,563,1.5872,0.5721943566666667
ROI64,1894,1.61304,0.5980343566666668
ROI64,3240,1.61377,0.5987643566666667
ROI64,4978,1.15378,0.13877435666666682
ROI64,5554,1.62454,0.6095343566666669
ROI65,566,1.69095,0.6758095633333332
ROI65,1892,1.69446,0.6793195633333333
ROI65,3240,1.76261,0.7474695633333333
ROI65,5551,1.6608,0.6456595633333333
ROI66,565,1.6715,0.6556374106666669
ROI66,1893,1.60726,0.5913974106666668
ROI66,3240,1.60229,0.5864274106666669
ROI66,5551,1.72387,0.708007410666667
ROI67,565,1.44306,0.42824140666666666
ROI67,1894,1.50425,0.48943140666666674
ROI67,3242,1.50492,0.4901014066666667
ROI67,5551,1.52014,0.5053214066666667
ROI68,564,1.79784,0.7787908433333335
ROI68,1894,1.75109,0.7320408433333334
ROI68,3242,1.82336,0.8043108433333335
ROI68,5552,1.87602,0.8569708433333334
ROI69,565,1.75268,0.7261275200000001
ROI69,1893,1.80806,0.7815075200000001
ROI69,3241,1.77168,0.74512752
ROI69,5552,1.85682,0.83026752
ROI70,564,1.97079,0.946649163
ROI70,1892,1.95227,0.9281291629999999
ROI70,3239,1.8805,0.856359163
ROI70,5551,1.96379,0.9396491629999999
ROI71,563,1.34045,0.3367216999999998
ROI71,1897,1.29334,0.2896116999999998
ROI71,3242,1.4224,0.4186717
ROI71,5553,1.42949,0.4257616999999998
ROI72,564,1.73959,0.7189433466666666
ROI72,1892,1.75951,0.7388633466666665
ROI72,3242,1.80553,0.7848833466666667
ROI72,5552,1.83103,0.8103833466666666
ROI73,564,1.86381,0.8383049433333332
ROI73,1894,1.76267,0.7371649433333332
ROI73,3243,1.78822,0.7627149433333331
ROI73,3602,1.27906,0.2535549433333333
ROI73,5553,1.85214,0.8266349433333331
ROI74,570,1.60377,0.5907047866666666
ROI74,1896,1.61632,0.6032547866666667
ROI74,3238,1.64947,0.6364047866666667
ROI74,5549,1.75316,0.7400947866666667
ROI75,566,1.61575,0.58756198
ROI75,1892,1.62953,0.6013419799999999
ROI75,3241,1.64819,0.6200019800000001
ROI75,5552,1.81427,0.7860819800000001
ROI76,565,1.56209,0.5481408866666666
ROI76,1891,1.61781,0.6038608866666666
ROI76,3240,1.6163,0.6023508866666667
ROI76,5553,1.65121,0.6372608866666667
ROI77,566,1.56453,0.54968164
ROI77,1893,1.59655,0.5817016399999999
ROI77,2772,1.23275,0.21790164
ROI77,3239,1.63062,0.61577164
ROI77,5552,1.60274,0.58789164
ROI78,564,1.73491,0.7132997833333334
ROI78,1892,1.76217,0.7405597833333335
ROI78,3241,1.83655,0.8149397833333334
ROI78,5553,1.79905,0.7774397833333335
ROI79,565,1.74716,0.7246683820000002
ROI79,1892,1.78685,0.7643583820000002
ROI79,3239,1.75273,0.730238382
ROI79,3602,1.20464,0.18214838200000005
ROI79,5552,1.85133,0.828838382
ROI80,567,1.70881,0.69139759
ROI80,1894,1.74058,0.7231675900000001
ROI80,3240,1.71918,0.70176759
ROI80,5553,1.84024,0.8228275900000002
ROI81,567,1.86525,0.8488901733333334
ROI81,1893,1.84368,0.8273201733333333
ROI81,3240,1.94855,0.9321901733333333
ROI81,5551,1.80656,0.7902001733333333
ROI82,565,1.55044,0.5356422213333334
ROI82,1893,1.6258,0.6110022213333333
ROI82,3240,1.5442,0.5294022213333334
ROI82,5552,1.64689,0.6320922213333333
ROI83,566,1.54567,0.5322605266666669
ROI83,1893,1.53812,0.5247105266666667
ROI83,3241,1.55195,0.5385405266666667
ROI83,5552,1.62284,0.6094305266666669
ROI84,565,1.6229,0.6038046986666665
ROI84,1891,1.63243,0.6133346986666666
ROI84,3242,1.65269,0.6335946986666665
ROI84,3603,1.18053,0.1614346986666666
ROI84,5552,1.7074,0.6883046986666665
ROI85,564,1.91855,0.8894366566666665
ROI85,1895,2.0062,0.9770866566666667
ROI85,3244,1.9611,0.9319866566666666
ROI85,5555,2.0848,1.0556866566666665
ROI86,568,1.40573,0.39446934366666664
ROI86,1895,1.47448,0.4632193436666667
ROI86,3240,1.47284,0.46157934366666664
ROI86,5553,1.45095,0.4396893436666667
ROI87,566,1.53372,0.5221211833333335
ROI87,1892,1.52345,0.5118511833333335
ROI87,3243,1.56859,0.5569911833333334
ROI87,5555,1.57329,0.5616911833333336
ROI88,565,1.68786,0.6583600950000001
ROI88,1894,1.80032,0.7708200950000001
ROI88,3242,1.72925,0.6997500950000002
ROI88,5553,1.86015,0.8306500950000002
ROI89,567,1.70916,0.690729699
ROI89,1891,1.78695,0.7685196990000001
ROI89,3240,1.78014,0.7617096990000001
ROI89,3603,1.21191,0.19347969900000006
ROI89,5552,1.82922,0.8107896990000001
ROI90,567,1.50146,0.4879835206666667
ROI90,1893,1.49794,0.48446352066666676
ROI90,3241,1.49692,0.48344352066666674
ROI90,5554,1.55155,0.5380735206666667
ROI90,5872,1.51227,0.4987935206666667
ROI91,571,1.40883,0.3897482336999998
ROI91,1898,1.43382,0.41473823369999985
ROI91,3239,1.46219,0.44310823369999985
ROI91,5556,1.50633,0.4872482336999997
ROI92,565,1.50607,0.49264826166666675
ROI92,1894,1.53521,0.5217882616666667
ROI92,3242,1.51944,0.5060182616666666
ROI92,5552,1.61552,0.6020982616666668
ROI93,564,1.30923,0.3009135823333331
ROI93,1891,1.33208,0.32376358233333313
ROI93,3244,1.32152,0.31320358233333323
ROI93,5552,1.35179,0.34347358233333325
ROI94,568,1.50457,0.4978001366666669
ROI94,1893,1.5501,0.543330136666667
ROI94,3243,1.51615,0.509380136666667
ROI94,5557,1.55357,0.5468001366666668
ROI95,571,1.55692,0.5433551269999999
ROI95,1896,1.53805,0.5244851269999997
ROI95,3245,1.58069,0.5671251269999997
ROI95,5558,1.60468,0.5911151269999999
ROI96,564,1.33684,0.32878929133333346
ROI96,1889,1.4134,0.4053492913333334
ROI96,3241,1.42941,0.4213592913333335
ROI96,5556,1.42428,0.4162292913333334
ROI97,563,1.53028,0.5155051166666669
ROI97,1892,1.55423,0.5394551166666668
ROI97,3241,1.54052,0.5257451166666667
ROI97,5551,1.60728,0.5925051166666668
ROI98,567,1.56191,0.5475277833333332
ROI98,1892,1.59964,0.5852577833333332
ROI98,3241,1.57619,0.5618077833333333
ROI98,5553,1.6316,0.6172177833333332
ROI99,565,1.65867,0.6453532900000001
ROI99,1891,1.60436,0.59104329
ROI99,3239,1.76728,0.75396329
ROI99,5551,1.6976,0.68428329
ROI100,565,1.59625,0.5777046830000001
ROI100,1892,1.69198,0.6734346830000002
ROI100,3240,1.67352,0.6549746830000001
ROI100,5552,1.78309,0.7645446830000002
ROI101,566,1.69644,0.6750077533333332
ROI101,1894,1.75575,0.7343177533333332
ROI101,3242,1.68355,0.6621177533333333
ROI101,5553,1.78131,0.7598777533333332
ROI101,5872,1.37021,0.34877775333333316
ROI102,560,1.23385,0.22653044299999991
ROI102,1888,1.22763,0.22031044300000002
ROI102,3236,1.28735,0.280030443
ROI102,5565,1.278,0.27068044300000005
ROI103,572,1.32425,0.31590802399999984
ROI103,1901,1.34427,0.335928024
ROI103,3236,1.38382,0.37547802399999997
ROI103,5550,1.3808,0.37245802399999994
ROI104,565,1.90697,0.8758848966666666
ROI104,1893,1.94586,0.9147748966666664
ROI104,3241,1.85468,0.8235948966666666
ROI104,5552,2.099,1.0679148966666667
ROI105,565,1.69756,0.6708242299999998
ROI105,1893,1.68269,0.6559542299999999
ROI105,3240,1.6436,0.6168642299999998
ROI105,5552,1.86824,0.8415042299999997
ROI106,565,1.46941,0.45571069333333347
ROI106,1893,1.48087,0.4671706933333333
ROI106,3240,1.49527,0.48157069333333347
ROI106,5551,1.54357,0.5298706933333335
ROI107,559,1.36951,0.36002936666666674
ROI107,1899,1.3699,0.36041936666666663
ROI107,3247,1.38442,0.3749393666666667
ROI107,5558,1.40392,0.3944393666666668
ROI108,566,1.99542,0.9623957299999999
ROI108,1893,2.07,1.0369757299999998
ROI108,3242,2.0474,1.01437573
ROI108,5551,2.1473,1.11427573
ROI109,564,1.64204,0.6284394100000001
ROI109,1891,1.61905,0.6054494100000003
ROI109,3241,1.63796,0.6243594100000003
ROI109,5553,1.72722,0.7136194100000002
ROI110,566,1.69851,0.6769002553333332
ROI110,1893,1.81407,0.7924602553333333
ROI110,3244,1.70112,0.6795102553333332
ROI110,5552,1.80052,0.7789102553333331
ROI111,563,1.402,0.3981000533333334
ROI111,1897,1.45446,0.4505600533333336
ROI111,3243,1.40316,0.3992600533333335
ROI111,5065,1.2127,0.2088000533333334
ROI111,5557,1.40547,0.4015700533333335
ROI112,564,1.67685,0.6467277500000002
ROI112,1895,1.68273,0.6526077500000003
ROI112,3243,1.79307,0.7629477500000001
ROI112,5553,1.86481,0.8346877500000003
ROI113,564,1.64026,0.6175113943333335
ROI113,1892,1.68221,0.6594613943333334
ROI113,3239,1.68675,0.6640013943333334
ROI113,5552,1.88717,0.8644213943333334
ROI114,566,1.34606,0.3398374393333332
ROI114,1893,1.36052,0.35429743933333313
ROI114,3243,1.37706,0.37083743933333313
ROI114,5555,1.39937,0.3931474393333332
ROI115,565,1.78069,0.75666699
ROI115,1892,1.82728,0.80325699
ROI115,3240,1.7916,0.76757699
ROI115,5552,1.87575,0.85172699
ROI116,566,1.47372,0.4577637166666666
ROI116,1891,1.47069,0.45473371666666673
ROI116,3240,1.52952,0.5135637166666667
ROI116,5551,1.58946,0.5735037166666668
ROI117,566,1.44167,0.43519454000000013
ROI117,1892,1.47589,0.46941454000000005
ROI117,3242,1.49757,0.4910945400000002
ROI117,5553,1.49539,0.4889145400000001
ROI118,567,1.62497,0.6050530189999999
ROI118,1892,1.64328,0.6233630189999999
ROI118,3241,1.63454,0.6146230189999999
ROI118,5553,1.71869,0.6987730189999999
ROI119,566,1.47805,0.4680384900000001
ROI119,1895,1.47029,0.4602784900000001
ROI119,3241,1.43946,0.42944848999999996
ROI119,5553,1.53662,0.5266084900000001
ROI120,563,2.0384,1.015276506666667
ROI120,1894,1.94797,0.9248465066666667
ROI120,3242,2.0305,1.0073765066666667
ROI120,5552,2.0705,1.0473765066666667
ROI121,571,1.27633,0.26892750006666666
ROI121,1900,1.29121,0.28380750006666666
ROI121,3236,1.35472,0.3473175000666666
ROI121,5559,1.36752,0.36011750006666676
ROI122,563,1.47057,0.45783321
ROI122,1894,1.50266,0.48992321000000016
ROI122,3242,1.54551,0.53277321
ROI122,5554,1.56558,0.55284321
ROI123,565,1.4032,0.4023687033333334
ROI123,1894,1.36883,0.3679987033333334
ROI123,3241,1.35813,0.35729870333333347
ROI123,5552,1.43852,0.43768870333333343
ROI124,565,1.5472,0.5322657866666665
ROI124,1892,1.66172,0.6467857866666666
ROI124,3240,1.58382,0.5688857866666666
ROI124,5552,1.63055,0.6156157866666665
ROI125,572,1.31718,0.31098567999999993
ROI125,1897,1.34062,0.33442567999999984
ROI125,3246,1.33064,0.32444567999999996
ROI125,5557,1.34385,0.3376556799999999
ROI126,565,1.66313,0.6388144066666668
ROI126,1891,1.71584,0.6915244066666668
ROI126,3242,1.78536,0.7610444066666668
ROI126,5553,1.86807,0.8437544066666667
ROI127,566,1.33282,0.3310040166666668
ROI127,1899,1.36485,0.3630340166666668
ROI127,3244,1.38235,0.38053401666666686
ROI127,5065,1.31804,0.316224016666667
ROI127,5555,1.39942,0.397604016666667
ROI128,565,1.6597,0.6391159966666666
ROI128,1893,1.7812,0.7606159966666666
ROI128,3240,1.7191,0.6985159966666667
ROI128,5553,1.7895,0.7689159966666668
ROI129,565,1.89361,0.8649880266666667
ROI129,1893,1.94966,0.9210380266666667
ROI129,3240,1.87517,0.8465480266666667
ROI129,5552,2.0735,1.0448780266666668
ROI130,566,1.72692,0.7089118266666667
ROI130,1893,1.68653,0.6685218266666668
ROI130,3240,1.73548,0.7174718266666666
ROI130,5553,1.75605,0.7380418266666668
ROI131,568,1.47703,0.46879846633333333
ROI131,1890,1.5099,0.5016684663333333
ROI131,3244,1.5144,0.5061684663333332
ROI131,3603,1.22025,0.21201846633333332
ROI131,5550,1.50329,0.4950584663333333
ROI132,565,1.76617,0.7425138533333333
ROI132,1893,1.82715,0.8034938533333333
ROI132,3240,1.78354,0.7598838533333332
ROI132,5552,1.90978,0.8861238533333333
ROI133,565,1.70653,0.6910862900000001
ROI133,1892,1.6915,0.67605629
ROI133,3242,1.65983,0.6443862899999999
ROI133,5554,1.78204,0.7665962900000001
ROI134,566,1.63077,0.6175555466666669
ROI134,1893,1.65432,0.6411055466666669
ROI134,3239,1.66082,0.6476055466666668
ROI134,5553,1.57535,0.5621355466666669
ROI135,565,1.93245,0.8967232833333332
ROI135,1891,1.8518,0.8160732833333331
ROI135,3243,1.92057,0.8848432833333333
ROI135,5553,2.0697,1.0339732833333333
ROI136,565,1.62587,0.6049394733333333
ROI136,1892,1.66538,0.6444494733333335
ROI136,3239,1.64405,0.6231194733333334
ROI136,5551,1.74034,0.7194094733333334
ROI137,565,1.64452,0.6261298526666668
ROI137,1893,1.66744,0.6490498526666668
ROI137,3241,1.63491,0.6165198526666669
ROI137,5552,1.72527,0.7068798526666669
ROI138,569,1.29449,0.2916675499999999
ROI138,1899,1.2705,0.26767754999999993
ROI138,3237,1.30497,0.30214754999999993
ROI138,5549,1.33943,0.33660754999999987
ROI139,563,1.25297,0.2505149699999998
ROI139,1889,1.29154,0.2890849699999998
ROI139,3245,1.26333,0.26087496999999993
ROI139,5556,1.29638,0.29392496999999995
ROI140,559,1.2979,0.2945215900000002
ROI140,1900,1.23831,0.2349315900000002
ROI140,3244,1.23881,0.23543159000000013
ROI140,5559,1.24879,0.24541159000000023
ROI141,565,1.52713,0.5143766966666665
ROI141,1893,1.61109,0.5983366966666663
ROI141,3240,1.53127,0.5185166966666663
ROI141,5553,1.5718,0.5590466966666665
ROI142,564,1.88387,0.8569923023333332
ROI142,1891,1.83891,0.8120323023333333
ROI142,3240,1.85036,0.8234823023333333
ROI142,5551,2.0079,0.9810223023333331
ROI143,565,1.65441,0.632138426
ROI143,1895,1.69844,0.676168426
ROI143,3241,1.64268,0.620408426
ROI143,5554,1.76155,0.739278426
ROI144,566,1.90595,0.8792025603333335
ROI144,1894,1.92705,0.9003025603333334
ROI144,3243,1.8408,0.8140525603333335
ROI144,3603,1.2307,0.20395256033333342
ROI144,5552,2.0106,0.9838525603333337
ROI145,568,1.35395,0.3488998299999999
ROI145,1894,1.39255,0.3874998299999999
ROI145,3241,1.37897,0.37391982999999995
ROI145,5550,1.39688,0.3918298299999998
ROI146,567,1.30752,0.30040204533333337
ROI146,1890,1.3134,0.30628204533333325
ROI146,3242,1.33236,0.32524204533333334
ROI146,5556,1.41021,0.4030920453333333
ROI147,567,1.49326,0.4746096100000001
ROI147,1895,1.50943,0.49077961000000014
ROI147,3241,1.57218,0.55352961
ROI147,5553,1.62112,0.60246961
ROI148,565,1.81485,0.7880965766666668
ROI148,1892,1.8322,0.8054465766666667
ROI148,3240,1.80164,0.7748865766666666
ROI148,5552,1.86718,0.8404265766666668
ROI149,564,1.4362,0.42946668333333315
ROI149,1893,1.43034,0.4236066833333332
ROI149,3242,1.44454,0.43780668333333317
ROI149,5550,1.49676,0.4900266833333333
ROI150,565,1.4765,0.4712871243333334
ROI150,1891,1.47915,0.47393712433333346
ROI150,3240,1.56317,0.5579571243333334
ROI150,5554,1.51838,0.5131671243333336
ROI151,565,1.37446,0.37035350666666655
ROI151,1895,1.39862,0.3945135066666665
ROI151,3242,1.37183,0.36772350666666664
ROI151,5554,1.40984,0.4057335066666665
ROI152,566,1.6324,0.6052734800000001
ROI152,1894,1.64361,0.6164834800000001
ROI152,3242,1.59888,0.5717534800000001
ROI152,5553,1.80217,0.7750434800000001
ROI153,568,1.3021,0.28929417866666696
ROI153,1090,1.25194,0.23913417866666697
ROI153,1179,1.27675,0.263944178666667
ROI153,1700,1.24885,0.23604417866666694
ROI153,1894,1.33386,0.32105417866666697
ROI153,1953,1.21399,0.20118417866666682
ROI153,2082,1.22439,0.211584178666667
ROI153,2286,1.18526,0.1724541786666669
ROI153,2360,1.23741,0.22460417866666682
ROI153,2756,1.24387,0.23106417866666695
ROI153,2862,1.22943,0.21662417866666694
ROI153,2983,1.19354,0.18073417866666697
ROI153,3036,1.17319,0.16038417866666688
ROI153,3160,1.19941,0.186604178666667
ROI153,3240,1.33269,0.31988417866666685
ROI153,3392,1.21139,0.1985841786666669
ROI153,3447,1.23153,0.21872417866666694
