roi_id,mean_peak_to_peak_distance[ms],mean_firing_frequency[Hz]
ROI1,351.84615384615387,2.3333333333333335
ROI2,289.0625,2.8333333333333335
ROI3,394.5,2.5
ROI4,4804.0,0.3333333333333333
ROI5,426.25,2.1666666666666665
ROI6,152.81578947368422,6.5
ROI7,269.1666666666667,2.1666666666666665
ROI8,217.92,4.333333333333333
ROI9,,0.16666666666666666
