0,1,2,3,4,5,6,7,8
1.0,0.4285714285714285,0.2857142857142857,0.0,0.0,0.21428571428571427,0.23076923076923078,0.5714285714285714,0.0
0.4285714285714285,1.0,0.5333333333333333,0.0,0.0,0.35294117647058826,0.3076923076923077,0.5294117647058824,0.0
0.2857142857142857,0.5333333333333333,1.0,0.5,0.0,0.39999999999999997,0.38461538461538464,0.39999999999999997,0.0
0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.07692307692307693,0.0
0.21428571428571427,0.35294117647058826,0.39999999999999997,0.0,0.07692307692307693,1.0,0.23076923076923078,0.23076923076923078,0.0
0.23076923076923078,0.3076923076923077,0.38461538461538464,0.0,0.0,0.23076923076923078,1.0,0.38461538461538464,0.0
0.5714285714285714,0.5294117647058824,0.39999999999999997,0.0,0.07692307692307693,0.23076923076923078,0.38461538461538464,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
