roi_id,peak_time,peak_absolute_amplitude,peak_relative_amplitude
ROI4,2963,1.13113,0.09029351000000019
ROI4,3633,1.1681,0.12726351000000014
ROI4,6041,1.79595,0.7551135100000002
ROI4,6878,1.28883,0.24799351000000014
ROI4,7983,1.17612,0.13528351000000027
ROI4,8692,1.8519,0.8110635100000003
ROI4,10721,1.19701,0.15617351000000013
ROI4,11485,1.91621,0.8753735100000002
ROI4,12016,1.3678,0.3269635100000001
ROI4,13738,1.88551,0.8446735100000002
ROI4,15884,1.12038,0.07954351000000015
ROI5,428,1.37988,0.35383213
ROI5,828,1.26396,0.23791213
ROI5,1398,1.15324,0.12719213000000007
ROI5,2070,1.1756,0.14955213
ROI5,2229,1.11759,0.09154213000000011
ROI5,2369,1.43707,0.4110221300000001
ROI5,2580,1.13651,0.11046212999999994
ROI5,2814,1.1397,0.11365212999999996
ROI5,2947,1.29149,0.26544213000000005
ROI5,3177,1.15512,0.12907212999999995
ROI5,3452,1.28013,0.25408213
ROI5,3784,1.28052,0.25447213000000013
ROI5,3999,1.14813,0.12208213000000012
ROI5,4184,1.24477,0.21872212999999996
ROI5,4312,1.19676,0.17071213000000007
ROI5,4538,1.28311,0.25706213
ROI5,4706,1.15464,0.12859213000000014
ROI5,5163,1.31304,0.28699213
ROI5,5634,1.1366,0.11055213000000008
ROI5,6038,1.51342,0.48737213
ROI5,6462,1.18784,0.16179213000000003
ROI5,6871,1.30629,0.28024213
ROI5,7101,1.15369,0.12764213000000013
ROI5,7751,1.14646,0.12041213000000006
ROI5,7983,1.19943,0.17338213000000002
ROI5,8075,1.151,0.12495213000000005
ROI5,8185,1.14797,0.12192212999999996
ROI5,8694,1.59434,0.5682921300000001
ROI5,8957,1.1654,0.13935213000000002
ROI5,9546,1.3862,0.3601521300000001
ROI5,10694,1.12461,0.09856213000000014
ROI5,10894,1.19059,0.16454213000000006
ROI5,10945,1.1302,0.10415213000000012
ROI5,11189,1.13952,0.11347213000000012
ROI5,11418,1.22974,0.20369213000000008
ROI5,11484,1.66282,0.63677213
ROI5,12010,1.43361,0.4075621300000001
ROI5,12374,1.11756,0.09151213000000014
ROI5,12516,1.29779,0.27174213
ROI5,13070,1.14089,0.11484212999999999
ROI5,13742,1.71902,0.69297213
ROI5,14190,1.24003,0.21398213
ROI5,14567,1.13608,0.11003213
ROI5,14814,1.11615,0.09010213
ROI5,15339,1.16002,0.13397213000000008
ROI5,15712,1.14229,0.11624213000000005
ROI5,15878,1.3995,0.37345213
ROI5,16019,1.11503,0.08898212999999999
ROI6,433,1.45946,0.42530244799999983
ROI6,834,1.14034,0.10618244799999976
ROI6,2368,1.50089,0.4667324479999999
ROI6,4622,1.12972,0.09556244799999991
ROI6,6037,1.62214,0.5879824479999998
ROI6,7987,1.12501,0.09085244799999992
ROI6,8690,1.64471,0.6105524479999997
ROI6,11484,1.64012,0.6059624479999999
ROI6,12010,1.12551,0.09135244799999986
ROI6,13735,1.5503,0.5161424479999999
ROI7,432,1.51003,0.48008552333333343
ROI7,829,1.27819,0.24824552333333338
ROI7,2370,1.57623,0.5462855233333335
ROI7,2959,1.15048,0.1205355233333334
ROI7,3451,1.15195,0.12200552333333348
ROI7,4528,1.12547,0.09552552333333342
ROI7,5164,1.15676,0.12681552333333346
ROI7,6044,1.66122,0.6312755233333334
ROI7,6875,1.21645,0.18650552333333348
ROI7,7986,1.16895,0.13900552333333338
ROI7,8697,1.66037,0.6304255233333333
ROI7,9545,1.11219,0.08224552333333346
ROI7,11484,1.6271,0.5971555233333334
ROI7,12017,1.33627,0.3063255233333335
ROI7,12529,1.10016,0.07021552333333347
ROI7,13740,1.55751,0.5275655233333334
ROI8,428,1.57325,0.5388725510000001
ROI8,828,1.32374,0.28936255099999997
ROI8,1403,1.14009,0.1057125510000001
ROI8,2369,1.63735,0.6029725510000001
ROI8,2964,1.1751,0.14072255100000008
ROI8,3454,1.16916,0.13478255100000003
ROI8,4310,1.13604,0.10166255099999999
ROI8,4545,1.18206,0.14768255100000016
ROI8,5180,1.14339,0.10901255099999996
ROI8,6044,1.75307,0.718692551
ROI8,6879,1.33069,0.296312551
ROI8,7285,1.13474,0.10036255100000013
ROI8,7983,1.24573,0.21135255100000006
ROI8,8533,1.16765,0.13327255100000013
ROI8,8695,1.78354,0.749162551
ROI8,9560,1.15935,0.12497255100000015
ROI8,10342,1.13758,0.10320255100000009
ROI8,10722,1.1368,0.10242255100000008
ROI8,11482,1.85346,0.8190825510000002
ROI8,12017,1.4476,0.41322255100000005
ROI8,12376,1.14612,0.11174255100000008
ROI8,12530,1.12073,0.08635255100000006
ROI8,13741,1.90572,0.8713425510000001
ROI8,14206,1.14442,0.11004255100000004
ROI8,14835,1.12774,0.09336255100000002
ROI8,15883,1.19719,0.16281255100000003
ROI9,436,1.53739,0.5072874833333334
ROI9,833,1.34888,0.31877748333333344
ROI9,1422,1.11494,0.08483748333333341
ROI9,2369,1.61469,0.5845874833333333
ROI9,2963,1.21646,0.18635748333333346
ROI9,3462,1.11487,0.0847674833333334
ROI9,4193,1.12161,0.09150748333333336
ROI9,4623,1.23299,0.2028874833333334
ROI9,5920,1.14489,0.11478748333333333
ROI9,6047,1.65241,0.6223074833333333
ROI9,6879,1.3647,0.3345974833333334
ROI9,7982,1.34956,0.31945748333333346
ROI9,8686,1.68975,0.6596474833333335
ROI9,9558,1.119,0.08889748333333336
ROI9,11482,1.70258,0.6724774833333333
ROI9,12016,1.44066,0.4105574833333334
ROI9,12141,1.14035,0.11024748333333334
ROI9,13087,1.11382,0.0837174833333334
ROI9,13299,1.13232,0.10221748333333336
ROI9,13740,1.70307,0.6729674833333334
ROI9,14816,1.12611,0.09600748333333331
ROI9,15342,1.14648,0.11637748333333331
ROI9,15879,1.17461,0.1445074833333333
ROI10,428,1.24009,0.20390756933333343
ROI10,835,1.13894,0.10275756933333358
ROI10,2369,1.36228,0.32609756933333345
ROI10,6040,1.59773,0.5615475693333336
ROI10,6872,1.30862,0.2724375693333334
ROI10,7978,1.27349,0.23730756933333352
ROI10,8692,1.70699,0.6708075693333335
ROI10,11485,1.80435,0.7681675693333334
ROI10,12012,1.26309,0.22690756933333356
ROI10,13740,1.78577,0.7495875693333336
ROI11,425,1.54654,0.5089496500000001
ROI11,827,1.27029,0.23269965000000004
ROI11,2366,1.64146,0.60386965
ROI11,2947,1.1738,0.13620965000000007
ROI11,4531,1.14114,0.10354965000000016
ROI11,6037,1.78915,0.7515596500000001
ROI11,6872,1.28428,0.2466896500000002
ROI11,7977,1.24588,0.20828965000000021
ROI11,8688,1.79049,0.75289965
ROI11,11483,1.83738,0.7997896500000001
ROI11,12012,1.26566,0.22806965000000012
ROI11,13733,1.73401,0.6964196500000002
ROI12,429,1.3902,0.35683946666666677
ROI12,827,1.28465,0.25128946666666674
ROI12,2369,1.46256,0.42919946666666675
ROI12,2947,1.24195,0.20858946666666678
ROI12,3452,1.21167,0.1783094666666667
ROI12,3786,1.23967,0.20630946666666672
ROI12,4185,1.19371,0.16034946666666672
ROI12,4538,1.18366,0.1502994666666666
ROI12,5165,1.24135,0.20798946666666662
ROI12,6043,1.53124,0.4978794666666666
ROI12,6878,1.34428,0.3109194666666666
ROI12,7981,1.26893,0.23556946666666656
ROI12,8692,1.5857,0.5523394666666668
ROI12,9545,1.27714,0.2437794666666666
ROI12,11483,1.66707,0.6337094666666667
ROI12,12013,1.40749,0.3741294666666666
ROI12,12517,1.23125,0.19788946666666662
ROI12,13741,1.70252,0.6691594666666667
ROI12,14190,1.24985,0.21648946666666657
ROI12,15877,1.29122,0.2578594666666667
ROI13,419,1.22763,0.2022120266666665
ROI13,833,1.2415,0.21608202666666654
ROI13,1404,1.20516,0.1797420266666665
ROI13,2361,1.41616,0.3907420266666666
ROI13,2580,1.20713,0.18171202666666653
ROI13,2962,1.3233,0.2978820266666664
ROI13,3464,1.18974,0.1643220266666665
ROI13,3794,1.23694,0.21152202666666642
ROI13,4008,1.18791,0.1624920266666665
ROI13,4310,1.17642,0.1510020266666665
ROI13,4541,1.15552,0.1301020266666666
ROI13,4707,1.19392,0.16850202666666658
ROI13,4958,1.16115,0.1357320266666664
ROI13,5187,1.24425,0.21883202666666657
ROI13,5636,1.20347,0.17805202666666653
ROI13,5907,1.15774,0.13232202666666648
ROI13,6033,1.60221,0.5767920266666664
ROI13,6876,1.41711,0.3916920266666666
ROI13,7102,1.14398,0.11856202666666649
ROI13,7751,1.18594,0.16052202666666648
ROI13,7979,1.32509,0.2996720266666666
ROI13,8531,1.19074,0.1653220266666664
ROI13,8687,1.6645,0.6390820266666666
ROI13,8956,1.17589,0.1504720266666666
ROI13,9557,1.21749,0.19207202666666645
ROI13,10208,1.17022,0.14480202666666653
ROI13,11483,1.75712,0.7317020266666665
ROI13,12017,1.38545,0.36003202666666656
ROI13,12530,1.168,0.14258202666666642
ROI13,13742,1.74558,0.7201620266666664
ROI13,14817,1.33634,0.3109220266666666
ROI13,16019,1.17598,0.15056202666666652
ROI14,424,1.42618,0.39686554900000015
ROI14,827,1.25286,0.22354554900000023
ROI14,2369,1.4684,0.4390855490000001
ROI14,2949,1.16019,0.1308755490000002
ROI14,5470,1.206,0.1766855490000001
ROI14,6053,1.49248,0.4631655490000002
ROI14,6878,1.20498,0.1756655490000001
ROI14,7979,1.18561,0.1562955490000002
ROI14,8687,1.54874,0.5194255490000002
ROI14,11476,1.60723,0.5779155490000001
ROI14,12013,1.23846,0.20914554900000004
ROI14,12564,1.13471,0.10539554900000025
ROI14,13738,1.65463,0.6253155490000002
ROI15,431,1.40747,0.3668710399999999
ROI15,832,1.21314,0.17254104000000003
ROI15,2374,1.50655,0.46595104
ROI15,6042,1.66073,0.62013104
ROI15,6876,1.16893,0.12833103999999995
ROI15,7989,1.15909,0.11849103999999988
ROI15,8692,1.74522,0.7046210399999999
ROI15,11487,1.82599,0.7853910399999999
ROI15,12015,1.15425,0.11365103999999993
ROI15,13744,1.65962,0.61902104
ROI16,428,1.35673,0.31081981000000014
ROI16,828,1.20882,0.16290981000000015
ROI16,2373,1.41701,0.37109981000000025
ROI16,6041,1.70808,0.6621698100000002
ROI16,6875,1.2585,0.2125898100000001
ROI16,7979,1.35916,0.3132498100000001
ROI16,8693,1.75168,0.70576981
ROI16,11484,1.7975,0.7515898100000002
ROI16,12014,1.30614,0.26022981000000023
ROI16,13744,1.85114,0.8052298100000002
ROI16,15879,1.2009,0.15498981000000023
ROI17,428,1.48878,0.4530400766666667
ROI17,836,1.24236,0.2066200766666666
ROI17,2367,1.63016,0.5944200766666667
ROI17,2948,1.26046,0.2247200766666666
ROI17,5163,1.13686,0.10112007666666667
ROI17,6039,1.74149,0.7057500766666667
ROI17,6880,1.24334,0.20760007666666658
ROI17,7988,1.18073,0.14499007666666675
ROI17,8692,1.77912,0.7433800766666667
ROI17,9545,1.19313,0.1573900766666667
ROI17,11484,1.78396,0.7482200766666667
ROI17,12012,1.34573,0.3099900766666668
ROI17,12518,1.16156,0.1258200766666666
ROI17,13741,1.72787,0.6921300766666667
ROI17,14191,1.14398,0.10824007666666668
ROI17,15878,1.22091,0.18517007666666663
ROI18,425,1.50443,0.45645929666666674
ROI18,827,1.26439,0.2164192966666667
ROI18,1420,1.25445,0.20647929666666687
ROI18,2371,1.51895,0.4709792966666668
ROI18,2942,1.38278,0.3348092966666667
ROI18,4545,1.34943,0.3014592966666667
ROI18,6041,1.70001,0.6520392966666668
ROI18,6876,1.47512,0.4271492966666668
ROI18,7977,1.42879,0.3808192966666668
ROI18,8692,1.77823,0.7302592966666668
ROI18,9564,1.35084,0.30286929666666684
ROI18,11483,1.74203,0.6940592966666668
ROI18,12012,1.32694,0.2789692966666668
ROI18,13744,1.52382,0.47584929666666675
ROI19,424,1.65836,0.6034104
ROI19,2366,1.65136,0.5964103999999999
ROI19,2459,1.27026,0.2153103999999999
ROI19,3181,1.28801,0.23306040000000006
ROI19,3804,1.2622,0.20725039999999995
ROI19,4712,1.2555,0.20055040000000002
ROI19,6037,1.83755,0.7826004
ROI19,8118,1.39537,0.34042039999999996
ROI19,8689,1.83982,0.7848704
ROI19,11487,1.6134,0.5584503999999999
ROI19,13733,1.69517,0.6402204
ROI20,430,1.56015,0.52109608
ROI20,832,1.15332,0.11426607999999994
ROI20,2372,1.61366,0.5746060800000001
ROI20,6043,1.6898,0.65074608
ROI20,6871,1.22909,0.19003608000000005
ROI20,7978,1.20517,0.1661160800000001
ROI20,8697,1.68701,0.6479560799999999
ROI20,11487,1.7068,0.6677460800000001
ROI20,12019,1.18437,0.14531607999999996
ROI20,12375,1.19896,0.15990608000000006
ROI20,13747,1.69336,0.65430608
ROI20,13859,1.19923,0.16017608000000005
ROI21,427,1.57981,0.53583216
ROI21,838,1.25926,0.2152821600000001
ROI21,2368,1.61402,0.5700421600000001
ROI21,2963,1.13913,0.09515216000000004
ROI21,6040,1.8249,0.78092216
ROI21,6876,1.32392,0.27994216000000005
ROI21,7981,1.23582,0.19184215999999998
ROI21,8693,1.82028,0.77630216
ROI21,9565,1.17217,0.12819216
ROI21,11484,1.8782,0.8342221600000002
ROI21,12016,1.25687,0.21289216
ROI21,13744,1.74078,0.6968021600000001
ROI22,433,1.36155,0.3058854666666666
ROI22,2371,1.41747,0.3618054666666666
ROI22,6041,1.62535,0.5696854666666666
ROI22,6877,1.20694,0.15127546666666647
ROI22,8692,1.72561,0.6699454666666667
ROI22,11486,1.82022,0.7645554666666665
ROI22,12011,1.242,0.18633546666666656
ROI22,13746,1.79015,0.7344854666666665
ROI23,425,1.32887,0.29624310333333326
ROI23,827,1.20029,0.16766310333333334
ROI23,1407,1.11293,0.08030310333333324
ROI23,2376,1.40291,0.37028310333333336
ROI23,2960,1.23466,0.20203310333333335
ROI23,3451,1.14114,0.1085131033333333
ROI23,3784,1.17624,0.14361310333333321
ROI23,4539,1.19891,0.16628310333333318
ROI23,5165,1.15779,0.12516310333333336
ROI23,6041,1.49729,0.46466310333333327
ROI23,6238,1.1255,0.0928731033333332
ROI23,6873,1.30824,0.27561310333333333
ROI23,7533,1.15605,0.12342310333333328
ROI23,7981,1.23391,0.20128310333333332
ROI23,8529,1.18516,0.15253310333333325
ROI23,8695,1.54023,0.5076031033333332
ROI23,9545,1.1757,0.14307310333333323
ROI23,11483,1.59499,0.5623631033333332
ROI23,12012,1.2735,0.24087310333333334
ROI23,12524,1.19479,0.16216310333333328
ROI23,13742,1.6076,0.5749731033333332
ROI23,14191,1.14222,0.10959310333333327
ROI23,15879,1.19499,0.16236310333333326
ROI24,427,1.51341,0.4654108233333334
ROI24,2368,1.56708,0.5190808233333335
ROI24,6038,1.72155,0.6735508233333334
ROI24,6890,1.17058,0.12258082333333342
ROI24,8691,1.74773,0.6997308233333335
ROI24,11484,1.72708,0.6790808233333334
ROI24,12016,1.16618,0.11818082333333346
ROI24,13739,1.55385,0.5058508233333334
ROI25,431,1.4433,0.3995856763333332
ROI25,827,1.28074,0.23702567633333316
ROI25,2370,1.56149,0.5177756763333332
ROI25,2949,1.15054,0.10682567633333306
ROI25,6042,1.70028,0.6565656763333332
ROI25,6875,1.31979,0.2760756763333332
ROI25,7982,1.28189,0.23817567633333314
ROI25,8694,1.7449,0.7011856763333331
ROI25,11492,1.7182,0.6744856763333331
ROI25,12016,1.31134,0.2676256763333331
ROI25,13748,1.72287,0.6791556763333331
ROI26,429,1.39752,0.35611191666666686
ROI26,832,1.18031,0.13890191666666674
ROI26,2370,1.43594,0.39453191666666676
ROI26,2946,1.27272,0.23131191666666684
ROI26,3451,1.19938,0.15797191666666666
ROI26,4184,1.21807,0.17666191666666675
ROI26,4528,1.20824,0.16683191666666675
ROI26,5163,1.2101,0.16869191666666672
ROI26,6042,1.56471,0.5233019166666668
ROI26,6869,1.20841,0.16700191666666675
ROI26,8693,1.61989,0.5784819166666668
ROI26,9545,1.23664,0.19523191666666673
ROI26,11483,1.70894,0.6675319166666667
ROI26,12012,1.26249,0.22108191666666666
ROI26,12520,1.20322,0.16181191666666672
ROI26,13717,1.35952,0.3181119166666668
ROI26,13741,1.79076,0.7493519166666667
ROI26,14190,1.24877,0.2073619166666667
ROI26,15877,1.31846,0.27705191666666673
ROI27,428,1.41861,0.3737140999999997
ROI27,1670,1.32963,0.2847340999999999
ROI27,2372,1.484,0.4391040999999998
ROI27,6043,1.58081,0.5359140999999998
ROI27,6870,1.15994,0.11504409999999976
ROI27,8695,1.5718,0.5269040999999999
ROI27,11486,1.59846,0.5535640999999998
ROI27,12013,1.22669,0.18179409999999985
ROI27,13714,1.22157,0.17667409999999983
ROI27,13743,1.64043,0.5955340999999998
ROI28,432,1.51182,0.46325306999999993
ROI28,836,1.16807,0.11950306999999993
ROI28,2372,1.56025,0.5116830699999999
ROI28,6042,1.71116,0.66259307
ROI28,6877,1.21582,0.1672530699999999
ROI28,7981,1.23958,0.1910130699999999
ROI28,8692,1.71689,0.66832307
ROI28,11486,1.81869,0.7701230699999999
ROI28,11686,1.15934,0.11077307000000003
ROI28,12016,1.26149,0.21292307
ROI28,13746,1.77673,0.7281630699999999
ROI29,423,1.49447,0.4458161433333332
ROI29,829,1.22246,0.17380614333333333
ROI29,2370,1.58551,0.5368561433333332
ROI29,6040,1.76021,0.7115561433333333
ROI29,6874,1.24702,0.19836614333333324
ROI29,7975,1.25698,0.2083261433333332
ROI29,8693,1.79869,0.7500361433333331
ROI29,11486,1.84088,0.7922261433333333
ROI29,12017,1.18197,0.1333161433333332
ROI29,13744,1.58853,0.5398761433333332
ROI30,424,1.56355,0.5100578333333334
ROI30,2366,1.61573,0.5622378333333335
ROI30,6037,1.62222,0.5687278333333334
ROI30,8689,1.68636,0.6328678333333335
ROI30,11483,1.65587,0.6023778333333334
ROI30,13734,1.57234,0.5188478333333335
ROI31,421,1.42363,0.3873670533333333
ROI31,836,1.31062,0.27435705333333327
ROI31,2362,1.50354,0.46727705333333347
ROI31,4622,1.15325,0.11698705333333348
ROI31,6034,1.5689,0.5326370533333333
ROI31,6874,1.43123,0.3949670533333334
ROI31,7979,1.47132,0.43505705333333333
ROI31,8685,1.65421,0.6179470533333333
ROI31,11477,1.7122,0.6759370533333333
ROI31,12017,1.49696,0.46069705333333344
ROI31,13735,1.73587,0.6996070533333334
ROI32,432,1.43587,0.38727431600000006
ROI32,827,1.23666,0.18806431600000018
ROI32,2374,1.55165,0.5030543160000001
ROI32,2943,1.19125,0.142654316
ROI32,4546,1.27787,0.22927431600000014
ROI32,6039,1.70588,0.6572843160000001
ROI32,6876,1.34119,0.2925943160000002
ROI32,7978,1.4174,0.3688043160000001
ROI32,8690,1.82896,0.780364316
ROI32,9564,1.26136,0.21276431600000012
ROI32,11482,1.85387,0.805274316
ROI32,12017,1.29013,0.24153431600000008
ROI32,13740,1.83691,0.7883143160000001
ROI33,424,1.62427,0.5732444333333335
ROI33,830,1.22461,0.1735844333333334
ROI33,2367,1.68172,0.6306944333333335
ROI33,6042,1.76789,0.7168644333333334
ROI33,6878,1.21994,0.16891443333333345
ROI33,7981,1.1884,0.13737443333333332
ROI33,8692,1.72463,0.6736044333333335
ROI33,11485,1.68391,0.6328844333333334
ROI33,12016,1.21378,0.1627544333333335
ROI33,13743,1.62112,0.5700944333333333
ROI33,14822,1.19897,0.1479444333333335
ROI34,444,1.45042,0.41301037000000007
ROI34,835,1.26383,0.22642037000000004
ROI34,1404,1.17058,0.13317036999999998
ROI34,2072,1.16023,0.12282037000000012
ROI34,2365,1.49714,0.45973036999999994
ROI34,2964,1.13771,0.10030037000000003
ROI34,3794,1.15906,0.12165037000000001
ROI34,5175,1.15834,0.12093036999999995
ROI34,6056,1.51342,0.47601037
ROI34,6431,1.20206,0.16465036999999993
ROI34,6879,1.28997,0.2525603700000001
ROI34,7982,1.2067,0.16929037000000013
ROI34,8686,1.55033,0.51292037
ROI34,11498,1.58587,0.5484603699999999
ROI34,12019,1.30982,0.27241037
ROI34,13733,1.63491,0.5975003700000001
ROI35,431,1.63117,0.577709764
ROI35,850,1.19422,0.140759764
ROI35,2371,1.56544,0.5119797639999999
ROI35,2961,1.15155,0.09808976400000002
ROI35,6041,1.69805,0.644589764
ROI35,6872,1.28426,0.2307997639999999
ROI35,7977,1.21671,0.1632497639999999
ROI35,8692,1.68831,0.6348497639999999
ROI35,11481,1.62107,0.567609764
ROI35,12015,1.21252,0.159059764
ROI35,13744,1.50747,0.45400976400000004
ROI35,14815,1.21637,0.1629097639999999
ROI36,429,1.71567,0.6606863666666667
ROI36,1440,1.34958,0.29459636666666666
ROI36,2372,1.76693,0.7119463666666666
ROI36,6042,1.89901,0.8440263666666667
ROI36,8689,1.85005,0.7950663666666666
ROI36,11482,1.83354,0.7785563666666666
ROI36,13744,1.60366,0.5486763666666667
ROI36,14816,1.34609,0.29110636666666667
ROI37,425,1.56575,0.5295156833333334
ROI37,832,1.27746,0.2412256833333335
ROI37,2369,1.65748,0.6212456833333335
ROI37,5158,1.21734,0.18110568333333354
ROI37,5921,1.17102,0.1347856833333334
ROI37,6038,1.6403,0.6040656833333335
ROI37,6275,1.21172,0.17548568333333336
ROI37,6432,1.19862,0.16238568333333347
ROI37,6879,1.34757,0.3113356833333334
ROI37,7982,1.35094,0.3147056833333335
ROI37,8687,1.65121,0.6149756833333335
ROI37,11477,1.63387,0.5976356833333334
ROI37,12019,1.45901,0.4227756833333334
ROI37,13736,1.6493,0.6130656833333334
ROI38,426,1.52273,0.47293533666666643
ROI38,827,1.23526,0.18546533666666654
ROI38,1405,1.18959,0.13979533666666644
ROI38,2369,1.56383,0.5140353366666666
ROI38,2960,1.18654,0.13674533666666644
ROI38,3792,1.26627,0.21647533666666652
ROI38,4006,1.23961,0.1898153366666666
ROI38,4310,1.2519,0.20210533666666652
ROI38,4537,1.22196,0.17216533666666645
ROI38,5178,1.23695,0.1871553366666665
ROI38,5635,1.24933,0.19953533666666656
ROI38,5906,1.26103,0.2112353366666666
ROI38,6042,1.66246,0.6126653366666666
ROI38,6862,1.25944,0.2096453366666664
ROI38,7955,1.29775,0.24795533666666647
ROI38,8184,1.24877,0.19897533666666645
ROI38,8529,1.32025,0.27045533666666643
ROI38,8689,1.58409,0.5342953366666665
ROI38,8956,1.27496,0.2251653366666666
ROI38,9557,1.27213,0.2223353366666665
ROI38,10493,1.19965,0.14985533666666662
ROI38,10577,1.41978,0.36998533666666655
ROI38,10945,1.21297,0.16317533666666661
ROI38,11485,1.49678,0.4469853366666665
ROI38,11810,1.25261,0.2028153366666665
ROI38,12015,1.25698,0.2071853366666665
ROI38,12373,1.2501,0.2003053366666665
ROI38,12524,1.22517,0.1753753366666666
ROI38,13071,1.26837,0.2185753366666665
ROI38,13325,1.28178,0.23198533666666643
ROI38,13740,1.36221,0.31241533666666643
ROI38,14162,1.29098,0.24118533666666653
ROI38,14200,1.2115,0.16170533666666653
ROI38,14567,1.28292,0.23312533666666657
ROI38,14820,1.21788,0.16808533666666658
ROI38,15711,1.24711,0.19731533666666645
ROI38,16018,1.23095,0.1811553366666665
ROI39,6055,1.30632,0.2816959233333334
ROI39,6890,1.14882,0.1241959233333334
ROI39,8703,1.41183,0.38720592333333337
ROI39,11493,1.5412,0.5165759233333334
ROI39,12022,1.14002,0.11539592333333348
ROI39,13748,1.58535,0.5607259233333335
ROI40,428,1.3511,0.30766439999999995
ROI40,832,1.12137,0.07793439999999996
ROI40,2374,1.36541,0.3219744
ROI40,6041,1.48308,0.43964439999999994
ROI40,6875,1.15481,0.11137439999999987
ROI40,7836,1.18659,0.14315440000000001
ROI40,8692,1.48209,0.4386543999999999
ROI40,11484,1.48988,0.4464444000000001
ROI40,12015,1.17333,0.12989439999999997
ROI40,13740,1.47728,0.4338443999999999
ROI41,428,1.44215,0.4086406016666666
ROI41,828,1.27888,0.24537060166666658
ROI41,2366,1.44113,0.4076206016666666
ROI41,2944,1.23436,0.20085060166666646
ROI41,4547,1.2073,0.1737906016666666
ROI41,5158,1.33729,0.30378060166666665
ROI41,6037,1.45566,0.4221506016666665
ROI41,6274,1.19927,0.16576060166666662
ROI41,6877,1.40047,0.36696060166666666
ROI41,7979,1.41093,0.3774206016666666
ROI41,8692,1.48002,0.44651060166666645
ROI41,9560,1.18794,0.15443060166666656
ROI41,11475,1.52582,0.4923106016666665
ROI41,12017,1.39405,0.36054060166666657
ROI41,13738,1.56163,0.5281206016666666
ROI42,430,1.36432,0.3142027976666668
ROI42,827,1.22354,0.1734227976666669
ROI42,2371,1.47529,0.4251727976666668
ROI42,2938,1.16857,0.11845279766666694
ROI42,6042,1.63498,0.5848627976666669
ROI42,6885,1.20413,0.15401279766666676
ROI42,7975,1.21766,0.1675427976666668
ROI42,8693,1.77218,0.7220627976666669
ROI42,11488,1.72134,0.6712227976666669
ROI42,13744,1.64463,0.5945127976666669
ROI43,2361,1.20376,0.17618648666666692
ROI43,5190,1.14392,0.11634648666666703
ROI43,6054,1.40493,0.377356486666667
ROI43,6878,1.29668,0.26910648666666703
ROI43,7981,1.34934,0.32176648666666696
ROI43,8687,1.51072,0.48314648666666704
ROI43,9560,1.17277,0.14519648666666707
