roi_id,mean_peak_to_peak_distance[ms],mean_firing_frequency[Hz]
ROI1,264.1904761904762,3.6666666666666665
ROI2,311.29411764705884,3.0
ROI3,293.72222222222223,3.1666666666666665
ROI4,319.8125,2.8333333333333335
ROI5,252.71428571428572,3.6666666666666665
ROI6,293.44444444444446,3.1666666666666665
