0,1,2,3,4,5
1.0,0.9444444444444444,1.0,1.0,0.7727272727272726,1.0
0.9444444444444444,1.0,0.8333333333333333,0.7647058823529412,0.888888888888889,0.9444444444444444
1.0,0.8333333333333333,1.0,0.9411764705882354,0.7894736842105263,0.8947368421052632
1.0,0.7647058823529411,0.9411764705882353,1.0,0.823529411764706,0.8823529411764706
0.7727272727272728,0.888888888888889,0.7894736842105261,0.823529411764706,1.0,0.8421052631578948
1.0,0.9444444444444444,0.8947368421052632,0.8823529411764706,0.8421052631578946,1.0
