roi_id,peak_time,peak_absolute_amplitude,peak_relative_amplitude
ROI5,4794,1.16859,0.15515219333333352
ROI5,5037,1.30016,0.2867221933333335
ROI5,5269,1.30033,0.2868921933333335
ROI5,5454,1.30858,0.2951421933333336
ROI5,5664,1.1209,0.10746219333333351
ROI5,5855,1.32825,0.31481219333333343
ROI6,173,1.49964,0.48450554366666676
ROI6,439,1.58719,0.5720555436666668
ROI6,699,1.65202,0.6368855436666667
ROI6,899,1.45766,0.44252554366666663
ROI6,1189,1.71462,0.6994855436666667
ROI6,1461,1.55738,0.5422455436666667
ROI6,1827,1.62533,0.6101955436666666
ROI6,2091,1.77972,0.7645855436666666
ROI6,2398,1.5519,0.5367655436666667
ROI6,2644,1.61809,0.6029555436666667
ROI6,2879,1.66494,0.6498055436666668
ROI6,3150,1.59022,0.5750855436666666
ROI6,3670,2.1602,1.1450655436666668
ROI6,3869,1.61006,0.5949255436666667
ROI6,4139,1.64456,0.6294255436666667
ROI6,4363,1.5647,0.5495655436666667
ROI6,4603,1.52693,0.5117955436666666
ROI6,5032,1.68071,0.6655755436666666
ROI6,5269,1.47116,0.4560255436666667
ROI6,5448,1.43758,0.42244554366666676
ROI6,5850,1.75066,0.7355255436666668
ROI7,168,1.29611,0.2857211736666665
ROI7,437,1.47966,0.4692711736666664
ROI7,699,1.46492,0.4545311736666664
ROI7,895,1.25962,0.24923117366666636
ROI7,1188,1.3797,0.3693111736666663
ROI7,1463,1.39989,0.3895011736666665
ROI7,1826,1.44919,0.4388011736666664
ROI7,2092,1.48293,0.4725411736666665
ROI7,2402,1.42126,0.41087117366666637
ROI7,2638,1.46767,0.45728117366666643
ROI7,2877,1.42153,0.41114117366666636
ROI7,3151,1.50464,0.4942511736666664
ROI7,3671,1.62115,0.6107611736666665
ROI7,3870,1.49017,0.4797811736666664
ROI7,4138,1.49666,0.4862711736666665
ROI7,4368,1.33805,0.32766117366666636
ROI7,4604,1.43306,0.4226711736666664
ROI7,5029,1.48317,0.4727811736666665
ROI7,5263,1.31144,0.30105117366666634
ROI7,5448,1.34437,0.33398117366666646
ROI7,5850,1.60835,0.5979611736666663
ROI8,171,1.32366,0.30990147
ROI8,435,1.44713,0.43337147
ROI8,698,1.42142,0.40766146999999986
ROI8,895,1.39815,0.38439146999999996
ROI8,1185,1.49165,0.4778914699999999
ROI8,1459,1.43639,0.42263147
ROI8,1834,1.46983,0.4560714699999999
ROI8,2091,1.49567,0.48191147
ROI8,2402,1.44236,0.42860147000000004
ROI8,2637,1.45125,0.4374914699999999
ROI8,2880,1.45878,0.4450214699999999
ROI8,3147,1.57883,0.5650714699999999
ROI8,3671,1.4756,0.46184147
ROI8,3873,1.51348,0.4997214699999999
ROI8,4139,1.51904,0.5052814699999999
ROI8,4363,1.30532,0.29156147
ROI8,4605,1.5699,0.55614147
ROI8,5028,1.50046,0.48670146999999986
ROI8,5265,1.37123,0.3574714699999999
ROI8,5448,1.34153,0.32777146999999984
ROI8,5850,1.39129,0.37753146999999987
ROI9,170,1.43603,0.4184619216666665
ROI9,440,1.51991,0.5023419216666667
ROI9,698,1.51957,0.5020019216666667
ROI9,898,1.46556,0.44799192166666657
ROI9,1190,1.56473,0.5471619216666666
ROI9,1459,1.53661,0.5190419216666666
ROI9,1826,1.53755,0.5199819216666666
ROI9,2091,1.65335,0.6357819216666667
ROI9,2402,1.57781,0.5602419216666665
ROI9,2638,1.55858,0.5410119216666667
ROI9,2879,1.64813,0.6305619216666667
ROI9,3149,1.63347,0.6159019216666666
ROI9,3671,1.70145,0.6838819216666665
ROI9,3870,1.54138,0.5238119216666666
ROI9,4139,1.63159,0.6140219216666667
ROI9,4364,1.6317,0.6141319216666665
ROI9,4604,1.70427,0.6867019216666665
ROI9,4797,1.31847,0.3009019216666666
ROI9,5030,1.61032,0.5927519216666666
ROI9,5266,1.49676,0.4791919216666667
ROI9,5448,1.49164,0.4740719216666667
ROI9,5662,1.33807,0.3205019216666667
ROI9,5851,1.71499,0.6974219216666666
ROI10,172,1.71912,0.7018456019999999
ROI10,437,1.85383,0.836555602
ROI10,698,1.81191,0.7946356019999998
ROI10,898,1.6688,0.651525602
ROI10,1190,1.81569,0.798415602
ROI10,1458,1.73089,0.713615602
ROI10,1824,1.70569,0.6884156019999998
ROI10,2091,1.82048,0.803205602
ROI10,2398,1.6709,0.653625602
ROI10,2637,1.77873,0.7614556019999998
ROI10,2879,1.85947,0.8421956019999999
ROI10,3149,1.91054,0.8932656019999998
ROI10,3667,1.93962,0.9223456019999998
ROI10,3867,1.50245,0.485175602
ROI10,4139,1.72056,0.703285602
ROI10,4358,1.60945,0.592175602
ROI10,4602,1.77585,0.7585756019999998
ROI10,4785,1.30097,0.2836956019999999
ROI10,5031,1.8619,0.844625602
ROI10,5267,1.59576,0.578485602
ROI10,5452,1.63531,0.618035602
ROI10,5851,1.80235,0.7850756019999998
ROI11,167,1.3174,0.30384184999999975
ROI11,436,1.36906,0.3555018499999998
ROI11,694,1.41765,0.4040918499999999
ROI11,892,1.40907,0.3955118499999999
ROI11,1197,1.39598,0.38242184999999984
ROI11,1457,1.39955,0.3859918499999999
ROI11,1835,1.45731,0.44375184999999995
ROI11,2088,1.43481,0.42125184999999976
ROI11,2397,1.4295,0.41594184999999984
ROI11,2647,1.42669,0.41313184999999986
ROI11,2876,1.45169,0.43813184999999977
ROI11,3145,1.46919,0.45563184999999984
ROI11,3666,1.48982,0.47626184999999976
ROI11,3866,1.55866,0.5451018499999998
ROI11,4137,1.55868,0.5451218499999999
ROI11,4356,1.54972,0.5361618499999998
ROI11,4601,1.57698,0.5634218499999999
ROI11,5028,1.54187,0.5283118499999999
ROI11,5264,1.54681,0.5332518499999999
ROI11,5446,1.63156,0.6180018499999997
ROI11,5855,1.5098,0.4962418499999999
ROI12,178,1.72773,0.7163754083333334
ROI12,439,2.0516,1.0402454083333335
ROI12,698,1.84651,0.8351554083333335
ROI12,895,1.33173,0.32037540833333344
ROI12,1195,1.64557,0.6342154083333333
ROI12,1460,1.16508,0.15372540833333326
ROI12,1827,1.29063,0.2792754083333333
ROI12,2092,1.84139,0.8300354083333334
ROI12,2398,1.72737,0.7160154083333334
ROI12,2637,1.32791,0.3165554083333333
ROI12,2877,1.531,0.5196454083333333
ROI12,3151,1.83401,0.8226554083333333
ROI12,3670,2.091,1.0796454083333336
ROI12,3870,1.50905,0.49769540833333337
ROI12,4141,1.66593,0.6545754083333333
ROI12,4363,1.66735,0.6559954083333335
ROI12,4606,1.82505,0.8136954083333334
ROI12,4794,1.18741,0.17605540833333344
ROI12,5034,1.64409,0.6327354083333334
ROI12,5273,1.63177,0.6204154083333333
ROI12,5453,1.48922,0.47786540833333335
ROI12,5651,1.55363,0.5422754083333334
ROI12,5856,1.66941,0.6580554083333334
ROI13,175,1.33209,0.3139806260000002
ROI13,436,1.42911,0.4110006260000003
ROI13,703,1.33902,0.3209106260000003
ROI13,901,1.33179,0.31368062600000024
ROI13,1190,1.391,0.3728906260000002
ROI13,1460,1.34367,0.32556062600000013
ROI13,1828,1.48994,0.47183062600000025
ROI13,2089,1.73311,0.7150006260000001
ROI13,2397,1.4016,0.38349062600000017
ROI13,2640,1.37521,0.35710062600000025
ROI13,2878,1.66326,0.6451506260000002
ROI13,2936,1.31234,0.2942306260000003
ROI13,3147,1.42744,0.40933062600000025
ROI13,3669,1.62748,0.6093706260000002
ROI13,3869,1.31877,0.3006606260000002
ROI13,4138,1.51451,0.49640062600000023
ROI13,4361,1.34335,0.32524062600000025
ROI13,4602,1.49337,0.4752606260000003
ROI13,4785,1.19852,0.18041062600000024
ROI13,5042,1.49918,0.48107062600000017
ROI13,5269,1.23877,0.22066062600000014
ROI13,5450,1.39257,0.3744606260000003
ROI13,5851,1.65233,0.6342206260000003
ROI14,180,1.2304,0.21757969766666663
ROI14,442,1.28453,0.27170969766666664
ROI14,702,1.30925,0.2964296976666667
ROI14,900,1.27763,0.26480969766666673
ROI14,1185,1.29015,0.2773296976666666
ROI14,1459,1.28961,0.2767896976666666
ROI14,1824,1.36739,0.3545696976666668
ROI14,2091,1.32759,0.31476969766666674
ROI14,2398,1.35014,0.3373196976666666
ROI14,2640,1.34037,0.32754969766666675
ROI14,2878,1.32793,0.31510969766666674
ROI14,3154,1.36059,0.34776969766666666
ROI14,3427,1.23415,0.22132969766666677
ROI14,3673,1.38769,0.3748696976666668
ROI14,3869,1.30238,0.2895596976666668
ROI14,4138,1.42701,0.4141896976666666
ROI14,4365,1.33411,0.3212896976666666
ROI14,4605,1.42454,0.4117196976666666
ROI14,5035,1.39365,0.38082969766666674
ROI14,5274,1.33645,0.3236296976666666
ROI14,5452,1.31146,0.29863969766666676
ROI14,5857,1.41718,0.4043596976666668
ROI15,167,1.44469,0.42884901333333336
ROI15,436,1.59202,0.5761790133333333
ROI15,698,1.791,0.7751590133333333
ROI15,894,1.45603,0.44018901333333327
ROI15,1191,1.60505,0.5892090133333334
ROI15,1460,1.55945,0.5436090133333333
ROI15,1824,1.65895,0.6431090133333333
ROI15,2089,1.72426,0.7084190133333332
ROI15,2398,1.57432,0.5584790133333333
ROI15,2637,1.51426,0.49841901333333327
ROI15,2877,1.70241,0.6865690133333333
ROI15,3147,1.54969,0.5338490133333333
ROI15,3672,1.77879,0.7629490133333334
ROI15,3865,1.48712,0.47127901333333333
ROI15,4138,1.53575,0.5199090133333333
ROI15,4360,1.3988,0.3829590133333334
ROI15,4603,1.44272,0.42687901333333333
ROI15,4795,1.15798,0.14213901333333334
ROI15,5031,1.60965,0.5938090133333334
ROI15,5269,1.48571,0.4698690133333334
ROI15,5448,1.41395,0.3981090133333334
ROI15,5851,1.52006,0.5042190133333333
ROI16,178,1.53039,0.5174648483333333
ROI16,439,1.59765,0.5847248483333334
ROI16,697,1.77547,0.7625448483333335
ROI16,895,1.42184,0.40891484833333336
ROI16,1195,1.51914,0.5062148483333333
ROI16,1456,1.342,0.32907484833333345
ROI16,1829,1.37529,0.36236484833333327
ROI16,2092,1.62333,0.6104048483333333
ROI16,2398,1.61515,0.6022248483333335
ROI16,2644,1.48491,0.4719848483333333
ROI16,2880,1.34496,0.3320348483333333
ROI16,3151,1.68048,0.6675548483333333
ROI16,3426,1.32755,0.3146248483333334
ROI16,3670,2.0243,1.0113748483333336
ROI16,3870,1.53792,0.5249948483333333
ROI16,4145,1.50085,0.4879248483333334
ROI16,4363,1.50805,0.49512484833333326
ROI16,4606,1.49155,0.4786248483333333
ROI16,5034,1.60509,0.5921648483333333
ROI16,5133,1.29588,0.2829548483333333
ROI16,5273,1.37177,0.3588448483333333
ROI16,5453,1.34955,0.3366248483333334
ROI16,5855,1.5124,0.49947484833333333
ROI17,171,1.45212,0.4456090766666667
ROI17,437,1.51296,0.5064490766666667
ROI17,532,1.20586,0.19934907666666657
ROI17,699,1.54289,0.5363790766666667
ROI17,894,1.33221,0.32569907666666653
ROI17,1189,1.47637,0.4698590766666666
ROI17,1460,1.50949,0.5029790766666666
ROI17,1825,1.44308,0.43656907666666656
ROI17,2093,1.63946,0.6329490766666666
ROI17,2402,1.55084,0.5443290766666666
ROI17,2637,1.59515,0.5886390766666667
ROI17,2879,1.53067,0.5241590766666666
ROI17,3147,1.58439,0.5778790766666666
ROI17,3670,1.69214,0.6856290766666666
ROI17,3869,1.47873,0.47221907666666674
ROI17,4140,1.5698,0.5632890766666667
ROI17,4363,1.5423,0.5357890766666666
ROI17,4603,1.54706,0.5405490766666667
ROI17,4793,1.20797,0.20145907666666663
ROI17,5031,1.44485,0.4383390766666666
ROI17,5260,1.38518,0.3786690766666667
ROI17,5450,1.32877,0.32225907666666664
ROI17,5851,1.66035,0.6538390766666666
ROI18,177,1.34764,0.3376829499999998
ROI18,438,1.35524,0.34528294999999987
ROI18,702,1.30021,0.29025294999999995
ROI18,906,1.28881,0.2788529499999999
ROI18,1191,1.42049,0.4105329499999999
ROI18,1235,1.32843,0.31847294999999987
ROI18,1460,1.30974,0.29978294999999977
ROI18,1834,1.31841,0.30845294999999995
ROI18,2092,1.37242,0.36246294999999984
ROI18,2403,1.35183,0.34187294999999995
ROI18,2641,1.29287,0.28291294999999983
ROI18,2879,1.41024,0.4002829499999998
ROI18,3150,1.33357,0.3236129499999998
ROI18,3671,1.55614,0.54618295
ROI18,3875,1.35172,0.3417629499999999
ROI18,4139,1.3753,0.36534294999999983
ROI18,4367,1.37676,0.36680294999999985
ROI18,4605,1.46563,0.45567294999999985
ROI18,5030,1.39007,0.3801129499999998
ROI18,5275,1.23939,0.22943294999999986
ROI18,5455,1.26806,0.25810294999999983
ROI18,5860,1.26165,0.2516929499999998
ROI19,180,1.1722,0.16728946239999987
ROI19,447,1.21223,0.20731946239999988
ROI19,694,1.21202,0.20710946240000006
ROI19,904,1.26548,0.2605694623999999
ROI19,1187,1.23519,0.23027946239999997
ROI19,1465,1.2613,0.25638946240000005
ROI19,1831,1.27324,0.2683294623999999
ROI19,2099,1.27631,0.2713994624
ROI19,2402,1.26489,0.2599794624
ROI19,2645,1.32679,0.32187946239999987
ROI19,2884,1.28225,0.27733946239999985
ROI19,3151,1.29608,0.29116946239999986
ROI19,3675,1.31489,0.30997946239999985
ROI19,3871,1.33481,0.3298994624
ROI19,4141,1.32412,0.3192094623999999
ROI19,4359,1.3074,0.30248946239999985
ROI19,4605,1.33152,0.3266094624
ROI19,5031,1.38527,0.38035946239999996
ROI19,5266,1.28491,0.27999946239999995
ROI19,5456,1.28865,0.28373946240000003
ROI19,5854,1.37079,0.3658794623999999
ROI20,177,1.45094,0.44414331666666684
ROI20,439,1.61269,0.6058933166666669
ROI20,697,1.64768,0.640883316666667
ROI20,901,1.20932,0.2025233166666669
ROI20,1196,1.58276,0.5759633166666669
ROI20,1467,1.28304,0.2762433166666669
ROI20,1837,1.27286,0.26606331666666705
ROI20,2092,1.76577,0.758973316666667
ROI20,2398,1.62167,0.6148733166666669
ROI20,2644,1.31975,0.3129533166666669
ROI20,2881,1.2883,0.28150331666666695
ROI20,3151,1.7189,0.712103316666667
ROI20,3670,1.63794,0.6311433166666669
ROI20,3869,1.67725,0.6704533166666669
ROI20,4141,1.67182,0.665023316666667
ROI20,4362,1.7747,0.7679033166666669
ROI20,4605,1.55816,0.5513633166666669
ROI20,5034,1.59202,0.5852233166666669
ROI20,5273,1.5241,0.517303316666667
ROI20,5454,1.44793,0.4411333166666669
ROI20,5652,1.32808,0.3212833166666669
ROI20,5858,1.42821,0.4214133166666669
ROI21,173,1.32468,0.30880390766666665
ROI21,439,1.60383,0.5879539076666667
ROI21,698,1.65122,0.6353439076666665
ROI21,894,1.42874,0.4128639076666665
ROI21,1189,1.53932,0.5234439076666666
ROI21,1460,1.54746,0.5315839076666666
ROI21,1825,1.41023,0.39435390766666667
ROI21,2091,1.60074,0.5848639076666666
ROI21,2398,1.51058,0.4947039076666666
ROI21,2643,1.40383,0.3879539076666665
ROI21,2877,1.61618,0.6003039076666665
ROI21,3150,1.58874,0.5728639076666666
ROI21,3670,1.71979,0.7039139076666665
ROI21,3869,1.53983,0.5239539076666666
ROI21,4141,1.53558,0.5197039076666665
ROI21,4366,1.36128,0.3454039076666666
ROI21,4605,1.60607,0.5901939076666667
ROI21,5031,1.49621,0.4803339076666666
ROI21,5259,1.39722,0.3813439076666665
ROI21,5453,1.34916,0.3332839076666665
ROI21,5850,1.56711,0.5512339076666666
ROI22,174,1.37826,0.3810131053333333
ROI22,439,1.7305,0.7332531053333332
ROI22,702,1.69063,0.6933831053333334
ROI22,900,1.52518,0.5279331053333333
ROI22,1189,1.73689,0.7396431053333333
ROI22,1460,1.46868,0.47143310533333327
ROI22,1826,1.37367,0.37642310533333323
ROI22,2089,1.65901,0.6617631053333334
ROI22,2395,1.66417,0.6669231053333332
ROI22,2635,1.52374,0.5264931053333334
ROI22,2877,1.68696,0.6897131053333333
ROI22,3150,1.56064,0.5633931053333333
ROI22,3669,1.91154,0.9142931053333333
ROI22,3865,1.59396,0.5967131053333333
ROI22,4137,1.76792,0.7706731053333332
ROI22,4357,1.63851,0.6412631053333332
ROI22,4601,1.55445,0.5572031053333334
ROI22,5029,1.46408,0.46683310533333333
ROI22,5270,1.35987,0.3626231053333332
ROI22,5450,1.39058,0.3933331053333332
ROI22,5852,1.72661,0.7293631053333333
ROI23,176,1.31883,0.3114225256666665
ROI23,438,1.49121,0.4838025256666665
ROI23,699,1.50192,0.4945125256666665
ROI23,895,1.46669,0.4592825256666666
ROI23,1190,1.62381,0.6164025256666665
ROI23,1460,1.46426,0.45685252566666645
ROI23,1827,1.53832,0.5309125256666665
ROI23,2089,1.66563,0.6582225256666665
ROI23,2396,1.3266,0.31919252566666656
ROI23,2638,1.51883,0.5114225256666665
ROI23,2877,1.52801,0.5206025256666666
ROI23,3148,1.7144,0.7069925256666665
ROI23,3669,1.48389,0.4764825256666665
ROI23,3866,1.39947,0.39206252566666655
ROI23,4138,1.51417,0.5067625256666666
ROI23,4358,1.35489,0.3474825256666665
ROI23,4602,1.59915,0.5917425256666666
ROI23,5027,1.52506,0.5176525256666666
ROI23,5264,1.34578,0.33837252566666653
ROI23,5446,1.4009,0.3934925256666666
ROI23,5852,1.55565,0.5482425256666665
ROI24,178,1.26407,0.25799800333333356
ROI24,288,1.11237,0.10629800333333361
ROI24,439,1.32242,0.31634800333333346
ROI24,698,1.406,0.39992800333333345
ROI24,904,1.22738,0.22130800333333345
ROI24,1197,1.19,0.18392800333333348
ROI24,1828,1.14775,0.14167800333333358
ROI24,2092,1.25533,0.2492580033333336
ROI24,2398,1.37114,0.36506800333333356
ROI24,2644,1.34861,0.3425380033333336
ROI24,2876,1.21702,0.21094800333333352
ROI24,3151,1.483,0.4769280033333336
ROI24,3670,1.31365,0.3075780033333335
ROI24,3873,1.38214,0.37606800333333346
ROI24,4145,1.59862,0.5925480033333335
ROI24,4353,1.16243,0.1563580033333336
ROI24,4605,1.2398,0.23372800333333354
ROI24,5028,1.35778,0.3517080033333335
ROI24,5156,1.15076,0.14468800333333354
ROI24,5274,1.24356,0.23748800333333353
ROI24,5453,1.25449,0.24841800333333364
ROI24,5651,1.15546,0.14938800333333346
ROI24,5856,1.38344,0.37736800333333353
ROI25,178,1.5662,0.5654683623333334
ROI25,322,1.18054,0.1798083623333333
ROI25,427,1.50115,0.5004183623333334
ROI25,507,1.21902,0.21828836233333337
ROI25,620,1.17101,0.1702783623333335
ROI25,999,1.17573,0.17499836233333332
ROI25,1612,1.73661,0.7358783623333334
ROI25,2101,1.64928,0.6485483623333335
ROI25,2582,1.24145,0.24071836233333332
ROI25,2889,1.73005,0.7293183623333335
ROI25,2971,1.2544,0.25366836233333334
ROI25,3077,1.20153,0.20079836233333337
ROI25,3142,1.65953,0.6587983623333333
ROI25,3672,1.63573,0.6349983623333333
ROI25,4140,1.69423,0.6934983623333333
ROI25,4191,1.27936,0.27862836233333343
ROI25,4367,1.68098,0.6802483623333333
ROI25,4424,1.24522,0.24448836233333338
ROI25,4814,1.20674,0.2060083623333333
ROI25,5028,1.74439,0.7436583623333335
ROI25,5109,1.30514,0.30440836233333335
ROI25,5196,1.28204,0.28130836233333345
ROI25,5798,1.16144,0.1607083623333334
ROI25,5941,1.196,0.19526836233333333
ROI26,178,1.57801,0.5629856186666666
ROI26,440,1.58594,0.5709156186666666
ROI26,698,1.48303,0.4680056186666668
ROI26,898,1.25143,0.23640561866666676
ROI26,1196,1.52761,0.5125856186666666
ROI26,1463,1.31344,0.29841561866666666
ROI26,1827,1.35892,0.3438956186666666
ROI26,2092,1.67649,0.6614656186666668
ROI26,2399,1.52785,0.5128256186666666
ROI26,2552,1.25098,0.2359556186666667
ROI26,2644,1.36137,0.3463456186666667
ROI26,2881,1.36732,0.3522956186666668
ROI26,3152,1.60423,0.5892056186666668
ROI26,3671,1.70741,0.6923856186666668
ROI26,3870,1.55414,0.5391156186666668
ROI26,4142,1.49942,0.4843956186666667
ROI26,4363,1.49846,0.4834356186666666
ROI26,4606,1.52234,0.5073156186666667
ROI26,4741,1.19242,0.17739561866666675
ROI26,5035,1.47121,0.4561856186666666
ROI26,5273,1.45774,0.44271561866666675
ROI26,5454,1.48411,0.46908561866666676
ROI26,5652,1.30274,0.28771561866666673
ROI26,5856,1.61677,0.6017456186666668
ROI27,177,1.18048,0.1763052266666667
ROI27,443,1.17758,0.1734052266666668
ROI27,694,1.24538,0.24120522666666666
ROI27,898,1.18821,0.18403522666666672
ROI27,1183,1.25187,0.24769522666666677
ROI27,1458,1.23185,0.22767522666666662
ROI27,1614,1.12325,0.11907522666666681
ROI27,1827,1.18303,0.17885522666666676
ROI27,2099,1.21952,0.21534522666666667
ROI27,2405,1.25934,0.25516522666666663
ROI27,2644,1.25356,0.24938522666666674
ROI27,2880,1.24266,0.23848522666666683
ROI27,3146,1.27723,0.2730552266666668
ROI27,3426,1.18747,0.18329522666666676
ROI27,3674,1.24048,0.23630522666666676
ROI27,3866,1.24479,0.2406152266666668
ROI27,4139,1.274,0.26982522666666675
ROI27,4368,1.2668,0.26262522666666666
ROI27,4601,1.32734,0.3231652266666667
ROI27,4797,1.16569,0.16151522666666662
ROI27,5032,1.32834,0.3241652266666668
ROI27,5135,1.17618,0.17200522666666673
ROI27,5263,1.22572,0.22154522666666665
ROI27,5446,1.21372,0.20954522666666664
ROI27,5662,1.22984,0.22566522666666677
ROI27,5849,1.32632,0.3221452266666667
ROI28,165,1.29119,0.28478859033333337
ROI28,438,1.33355,0.3271485903333333
ROI28,698,1.41333,0.4069285903333333
ROI28,894,1.34094,0.33453859033333333
ROI28,1190,1.36054,0.3541385903333334
ROI28,1459,1.31515,0.30874859033333335
ROI28,1827,1.28242,0.2760185903333332
ROI28,2090,1.33077,0.3243685903333333
ROI28,2400,1.28782,0.2814185903333333
ROI28,2636,1.43981,0.43340859033333334
ROI28,2879,1.34675,0.3403485903333332
ROI28,3149,1.35179,0.34538859033333336
ROI28,3668,1.33377,0.3273685903333332
ROI28,3866,1.35423,0.34782859033333335
ROI28,4137,1.33766,0.3312585903333334
ROI28,4352,1.26978,0.2633785903333332
ROI28,4602,1.30147,0.2950685903333332
ROI28,5036,1.23968,0.2332785903333332
ROI28,5262,1.2257,0.21929859033333332
ROI28,5454,1.29443,0.2880285903333333
ROI28,5848,1.3866,0.38019859033333336
ROI29,171,1.26291,0.25426162666666685
ROI29,439,1.28718,0.27853162666666686
ROI29,698,1.29448,0.28583162666666695
ROI29,899,1.2945,0.28585162666666686
ROI29,1191,1.31172,0.30307162666666687
ROI29,1461,1.32855,0.31990162666666677
ROI29,1827,1.32829,0.31964162666666684
ROI29,2092,1.38172,0.37307162666666693
ROI29,2401,1.32329,0.31464162666666695
ROI29,2636,1.36651,0.35786162666666677
ROI29,2879,1.37179,0.36314162666666694
ROI29,3148,1.36683,0.35818162666666686
ROI29,3669,1.46736,0.45871162666666687
ROI29,3871,1.3428,0.33415162666666687
ROI29,4142,1.36178,0.35313162666666686
ROI29,4354,1.35043,0.3417816266666669
ROI29,4604,1.37339,0.364741626666667
ROI29,5031,1.45002,0.44137162666666696
ROI29,5265,1.32627,0.31762162666666693
ROI29,5451,1.3093,0.3006516266666668
ROI29,5851,1.42736,0.41871162666666684
ROI30,731,1.15349,0.14468559233333322
ROI30,915,1.16557,0.15676559233333331
ROI30,1212,1.17596,0.1671555923333332
ROI30,1474,1.16989,0.16108559233333342
ROI30,1612,1.18975,0.1809455923333334
ROI30,1843,1.23243,0.22362559233333323
ROI30,2111,1.21784,0.20903559233333335
ROI30,2413,1.17795,0.16914559233333337
ROI30,2654,1.18067,0.17186559233333343
ROI30,2893,1.2053,0.19649559233333336
ROI30,3166,1.21186,0.20305559233333326
